08-10-2026 22:13:31 RAM 7618/15599MB (lfb 28x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@68.75C/68.75C cpu@73.343C/73.343C soc2@65.562C/65.562C soc0@67.062C/67.062C cv1@67.781C/67.781C gpu@73.156C/73.156C tj@73.343C/73.343C soc1@64.906C/64.906C cv2@63.125C/63.187C VDD_IN 31510mW/27842mW/31761mW VDD_CPU_GPU_CV 19196mW/16666mW/20038mW VDD_SOC 5176mW/4672mW/5176mW
08-10-2026 22:13:31 RAM 7619/15599MB (lfb 28x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@68.843C/68.843C cpu@73.593C/73.593C soc2@65.781C/65.781C soc0@67.093C/67.093C cv1@67.781C/67.781C gpu@73.125C/73.156C tj@73.593C/73.593C soc1@65C/65C cv2@63.343C/63.343C VDD_IN 31309mW/27924mW/31761mW VDD_CPU_GPU_CV 18997mW/16721mW/20038mW VDD_SOC 5176mW/4684mW/5176mW
08-10-2026 22:13:32 RAM 7619/15599MB (lfb 28x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.062C/69.062C cpu@73.5C/73.593C soc2@65.875C/65.875C soc0@67.125C/67.125C cv1@67.875C/67.875C gpu@73.218C/73.218C tj@73.5C/73.593C soc1@65.062C/65.062C cv2@63.625C/63.625C VDD_IN 31349mW/28004mW/31761mW VDD_CPU_GPU_CV 18957mW/16773mW/20038mW VDD_SOC 5176mW/4696mW/5176mW
08-10-2026 22:13:32 RAM 7619/15599MB (lfb 28x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.218C/69.218C cpu@73.812C/73.812C soc2@66.062C/66.062C soc0@67.312C/67.312C cv1@68.031C/68.031C gpu@73.25C/73.25C tj@73.812C/73.812C soc1@65.218C/65.218C cv2@63.656C/63.656C VDD_IN 31389mW/28081mW/31761mW VDD_CPU_GPU_CV 19077mW/16826mW/20038mW VDD_SOC 5176mW/4707mW/5176mW
08-10-2026 22:13:33 RAM 7616/15599MB (lfb 28x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.218C/69.218C cpu@73.906C/73.906C soc2@66.156C/66.156C soc0@67.5C/67.5C cv1@68.218C/68.218C gpu@73.562C/73.562C tj@73.906C/73.906C soc1@65.343C/65.343C cv2@63.687C/63.687C VDD_IN 31430mW/28155mW/31761mW VDD_CPU_GPU_CV 19116mW/16877mW/20038mW VDD_SOC 5176mW/4717mW/5176mW
08-10-2026 22:13:33 RAM 7616/15599MB (lfb 28x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.468C/69.468C cpu@73.906C/73.906C soc2@66.218C/66.218C soc0@67.531C/67.531C cv1@68.312C/68.312C gpu@73.968C/73.968C tj@73.968C/73.968C soc1@65.531C/65.531C cv2@63.937C/63.937C VDD_IN 31389mW/28225mW/31761mW VDD_CPU_GPU_CV 18997mW/16923mW/20038mW VDD_SOC 5176mW/4727mW/5176mW
08-10-2026 22:13:34 RAM 7616/15599MB (lfb 28x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.593C/69.593C cpu@74.093C/74.093C soc2@66.312C/66.312C soc0@67.687C/67.687C cv1@68.375C/68.375C gpu@74.031C/74.031C tj@74.093C/74.093C soc1@65.75C/65.75C cv2@64.031C/64.031C VDD_IN 31470mW/28294mW/31761mW VDD_CPU_GPU_CV 19236mW/16972mW/20038mW VDD_SOC 5176mW/4737mW/5176mW
08-10-2026 22:13:34 RAM 7616/15599MB (lfb 28x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.531C/69.593C cpu@74.062C/74.093C soc2@66.468C/66.468C soc0@67.906C/67.906C cv1@68.593C/68.593C gpu@74.156C/74.156C tj@74.156C/74.156C soc1@65.812C/65.812C cv2@64.187C/64.187C VDD_IN 31430mW/28360mW/31761mW VDD_CPU_GPU_CV 19077mW/17016mW/20038mW VDD_SOC 5176mW/4746mW/5176mW
08-10-2026 22:13:35 RAM 7511/15599MB (lfb 28x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.375C/69.593C cpu@74.031C/74.093C soc2@66.468C/66.468C soc0@68.062C/68.062C cv1@68.5C/68.593C gpu@74.656C/74.656C tj@75.031C/75.031C soc1@65.937C/65.937C cv2@64.187C/64.187C VDD_IN 32033mW/28435mW/32033mW VDD_CPU_GPU_CV 20189mW/17081mW/20189mW VDD_SOC 4855mW/4748mW/5176mW
08-10-2026 22:13:35 RAM 5765/15599MB (lfb 28x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.593C/69.593C cpu@74.281C/74.281C soc2@66.562C/66.562C soc0@68.031C/68.062C cv1@68.593C/68.593C gpu@74.875C/74.875C tj@74.875C/75.031C soc1@66.031C/66.031C cv2@64.375C/64.375C VDD_IN 32193mW/28510mW/32193mW VDD_CPU_GPU_CV 20507mW/17149mW/20507mW VDD_SOC 4775mW/4749mW/5176mW
08-10-2026 22:13:36 RAM 5867/15599MB (lfb 29x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.687C/69.687C cpu@74.218C/74.281C soc2@66.812C/66.812C soc0@68.312C/68.312C cv1@68.843C/68.843C gpu@75.156C/75.156C tj@75.156C/75.156C soc1@66.062C/66.062C cv2@64.437C/64.437C VDD_IN 32406mW/28586mW/32406mW VDD_CPU_GPU_CV 20514mW/17215mW/20514mW VDD_SOC 4815mW/4750mW/5176mW
08-10-2026 22:13:36 RAM 6388/15599MB (lfb 29x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.812C/69.812C cpu@74.468C/74.468C soc2@66.968C/66.968C soc0@68.281C/68.312C cv1@69.031C/69.031C gpu@75.062C/75.156C tj@75.062C/75.156C soc1@66.187C/66.187C cv2@64.687C/64.687C VDD_IN 32607mW/28664mW/32607mW VDD_CPU_GPU_CV 20395mW/17276mW/20514mW VDD_SOC 4895mW/4753mW/5176mW
08-10-2026 22:13:37 RAM 6427/15599MB (lfb 29x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.968C/69.968C cpu@74.687C/74.687C soc2@67C/67C soc0@68.5C/68.5C cv1@69C/69.031C gpu@75.187C/75.187C tj@75.187C/75.187C soc1@66.312C/66.312C cv2@64.687C/64.687C VDD_IN 32245mW/28731mW/32607mW VDD_CPU_GPU_CV 20435mW/17336mW/20514mW VDD_SOC 4694mW/4751mW/5176mW
08-10-2026 22:13:37 RAM 6453/15599MB (lfb 29x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.125C/70.125C cpu@74.75C/74.75C soc2@67.218C/67.218C soc0@68.593C/68.593C cv1@69.156C/69.156C gpu@75.531C/75.531C tj@75.531C/75.531C soc1@66.375C/66.375C cv2@64.906C/64.906C VDD_IN 32113mW/28794mW/32607mW VDD_CPU_GPU_CV 20786mW/17400mW/20786mW VDD_SOC 4614mW/4749mW/5176mW
08-10-2026 22:13:38 RAM 6476/15599MB (lfb 29x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.218C/70.218C cpu@74.843C/74.843C soc2@67.25C/67.25C soc0@68.656C/68.656C cv1@69.187C/69.187C gpu@75.031C/75.531C tj@75.031C/75.531C soc1@66.625C/66.625C cv2@65.031C/65.031C VDD_IN 32043mW/28853mW/32607mW VDD_CPU_GPU_CV 20633mW/17458mW/20786mW VDD_SOC 4614mW/4746mW/5176mW
08-10-2026 22:13:38 RAM 6876/15599MB (lfb 29x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.312C/70.312C cpu@75C/75C soc2@67.375C/67.375C soc0@68.843C/68.843C cv1@69.375C/69.375C gpu@75.656C/75.656C tj@75.656C/75.656C soc1@66.5C/66.625C cv2@65.062C/65.062C VDD_IN 32204mW/28913mW/32607mW VDD_CPU_GPU_CV 20627mW/17515mW/20786mW VDD_SOC 4694mW/4746mW/5176mW
08-10-2026 22:13:39 RAM 7500/15599MB (lfb 27x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.5C/70.5C cpu@75.156C/75.156C soc2@67.562C/67.562C soc0@68.968C/68.968C cv1@69.468C/69.468C gpu@75.843C/75.843C tj@75.843C/75.843C soc1@66.687C/66.687C cv2@65.25C/65.25C VDD_IN 32515mW/28976mW/32607mW VDD_CPU_GPU_CV 20547mW/17568mW/20786mW VDD_SOC 4895mW/4748mW/5176mW
08-10-2026 22:13:40 RAM 7525/15599MB (lfb 27x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.687C/70.687C cpu@75.218C/75.218C soc2@67.625C/67.625C soc0@69.093C/69.093C cv1@69.531C/69.531C gpu@75.406C/75.843C tj@75.406C/75.843C soc1@66.781C/66.781C cv2@65.468C/65.468C VDD_IN 32124mW/29030mW/32607mW VDD_CPU_GPU_CV 20474mW/17618mW/20786mW VDD_SOC 4654mW/4747mW/5176mW
08-10-2026 22:13:40 RAM 7578/15599MB (lfb 27x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.75C/70.75C cpu@75.343C/75.343C soc2@67.781C/67.781C soc0@69.25C/69.25C cv1@69.687C/69.687C gpu@75.906C/75.906C tj@75.906C/75.906C soc1@66.937C/66.937C cv2@65.625C/65.625C VDD_IN 31963mW/29080mW/32607mW VDD_CPU_GPU_CV 20587mW/17669mW/20786mW VDD_SOC 4614mW/4744mW/5176mW
08-10-2026 22:13:41 RAM 7623/15599MB (lfb 27x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@71.031C/71.031C cpu@75.562C/75.562C soc2@67.875C/67.875C soc0@69.281C/69.281C cv1@69.843C/69.843C gpu@75.812C/75.906C tj@75.812C/75.906C soc1@66.968C/66.968C cv2@65.718C/65.718C VDD_IN 32204mW/29132mW/32607mW VDD_CPU_GPU_CV 20189mW/17711mW/20786mW VDD_SOC 4694mW/4743mW/5176mW
08-10-2026 22:13:41 RAM 7623/15599MB (lfb 27x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@71.156C/71.156C cpu@75.625C/75.625C soc2@67.937C/67.937C soc0@69.406C/69.406C cv1@69.968C/69.968C gpu@75.531C/75.906C tj@75.625C/75.906C soc1@67.093C/67.093C cv2@65.812C/65.812C VDD_IN 31761mW/29175mW/32607mW VDD_CPU_GPU_CV 19474mW/17740mW/20786mW VDD_SOC 5016mW/4748mW/5176mW
08-10-2026 22:13:42 RAM 7635/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@71.187C/71.187C cpu@75.781C/75.781C soc2@68.156C/68.156C soc0@69.5C/69.5C cv1@70.031C/70.031C gpu@75.593C/75.906C tj@75.781C/75.906C soc1@67.281C/67.281C cv2@65.937C/65.937C VDD_IN 31631mW/29215mW/32607mW VDD_CPU_GPU_CV 19315mW/17765mW/20786mW VDD_SOC 5136mW/4754mW/5176mW
08-10-2026 22:13:42 RAM 7635/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@71.343C/71.343C cpu@76C/76C soc2@68.125C/68.156C soc0@69.625C/69.625C cv1@70.187C/70.187C gpu@75.843C/75.906C tj@76C/76C soc1@67.375C/67.375C cv2@66C/66C VDD_IN 31510mW/29251mW/32607mW VDD_CPU_GPU_CV 19196mW/17788mW/20786mW VDD_SOC 5216mW/4762mW/5216mW
08-10-2026 22:13:43 RAM 7635/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@71.562C/71.562C cpu@76C/76C soc2@68.25C/68.25C soc0@69.625C/69.625C cv1@70.312C/70.312C gpu@75.968C/75.968C tj@76C/76C soc1@67.562C/67.562C cv2@66.093C/66.093C VDD_IN 31470mW/29286mW/32607mW VDD_CPU_GPU_CV 19116mW/17808mW/20786mW VDD_SOC 5216mW/4769mW/5216mW
08-10-2026 22:13:43 RAM 7635/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@71.531C/71.562C cpu@76.281C/76.281C soc2@68.312C/68.312C soc0@69.812C/69.812C cv1@70.468C/70.468C gpu@76.093C/76.093C tj@76.281C/76.281C soc1@67.593C/67.593C cv2@66.218C/66.218C VDD_IN 31470mW/29319mW/32607mW VDD_CPU_GPU_CV 19156mW/17829mW/20786mW VDD_SOC 5216mW/4776mW/5216mW
08-10-2026 22:13:44 RAM 7635/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@71.656C/71.656C cpu@76.125C/76.281C soc2@68.531C/68.531C soc0@69.968C/69.968C cv1@70.531C/70.531C gpu@76.093C/76.093C tj@76.125C/76.281C soc1@67.687C/67.687C cv2@66.218C/66.218C VDD_IN 31510mW/29353mW/32607mW VDD_CPU_GPU_CV 19116mW/17849mW/20786mW VDD_SOC 5216mW/4782mW/5216mW
08-10-2026 22:13:44 RAM 7635/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@71.656C/71.656C cpu@76.312C/76.312C soc2@68.625C/68.625C soc0@70.062C/70.062C cv1@70.531C/70.531C gpu@76.25C/76.25C tj@76.312C/76.312C soc1@67.781C/67.781C cv2@66.5C/66.5C VDD_IN 31470mW/29384mW/32607mW VDD_CPU_GPU_CV 19037mW/17866mW/20786mW VDD_SOC 5216mW/4789mW/5216mW
08-10-2026 22:13:45 RAM 7635/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@71.812C/71.812C cpu@76.593C/76.593C soc2@68.718C/68.718C soc0@70.093C/70.093C cv1@70.781C/70.781C gpu@76.156C/76.25C tj@76.593C/76.593C soc1@67.968C/67.968C cv2@66.5C/66.5C VDD_IN 31550mW/29416mW/32607mW VDD_CPU_GPU_CV 19156mW/17885mW/20786mW VDD_SOC 5216mW/4795mW/5216mW
08-10-2026 22:13:45 RAM 7634/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@72C/72C cpu@76.593C/76.593C soc2@68.75C/68.75C soc0@70.218C/70.218C cv1@70.875C/70.875C gpu@76.531C/76.531C tj@76.687C/76.687C soc1@68.031C/68.031C cv2@66.718C/66.718C VDD_IN 31631mW/29448mW/32607mW VDD_CPU_GPU_CV 19116mW/17903mW/20786mW VDD_SOC 5216mW/4801mW/5216mW
08-10-2026 22:13:46 RAM 7634/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@72.156C/72.156C cpu@76.625C/76.625C soc2@68.875C/68.875C soc0@70.312C/70.312C cv1@70.968C/70.968C gpu@76.343C/76.531C tj@76.625C/76.687C soc1@68.093C/68.093C cv2@66.812C/66.812C VDD_IN 31590mW/29479mW/32607mW VDD_CPU_GPU_CV 19196mW/17922mW/20786mW VDD_SOC 5216mW/4807mW/5216mW
08-10-2026 22:13:46 RAM 7634/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@72.156C/72.156C cpu@76.687C/76.687C soc2@68.906C/68.906C soc0@70.468C/70.468C cv1@71C/71C gpu@76.781C/76.781C tj@76.781C/76.781C soc1@68.312C/68.312C cv2@66.875C/66.875C VDD_IN 31590mW/29509mW/32607mW VDD_CPU_GPU_CV 19156mW/17939mW/20786mW VDD_SOC 5216mW/4813mW/5216mW
08-10-2026 22:13:47 RAM 7634/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@72.281C/72.281C cpu@77C/77C soc2@69.125C/69.125C soc0@70.718C/70.718C cv1@71.156C/71.156C gpu@76.906C/76.906C tj@77C/77C soc1@68.343C/68.343C cv2@66.968C/66.968C VDD_IN 31550mW/29537mW/32607mW VDD_CPU_GPU_CV 19037mW/17954mW/20786mW VDD_SOC 5216mW/4818mW/5216mW
08-10-2026 22:13:47 RAM 7634/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@72.406C/72.406C cpu@77.125C/77.125C soc2@69.218C/69.218C soc0@70.718C/70.718C cv1@71.312C/71.312C gpu@76.718C/76.906C tj@77.125C/77.125C soc1@68.437C/68.437C cv2@67.156C/67.156C VDD_IN 31590mW/29565mW/32607mW VDD_CPU_GPU_CV 19116mW/17970mW/20786mW VDD_SOC 5256mW/4824mW/5256mW
08-10-2026 22:13:48 RAM 7634/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@72.406C/72.406C cpu@77.031C/77.125C soc2@69.375C/69.375C soc0@70.781C/70.781C cv1@71.406C/71.406C gpu@77.125C/77.125C tj@77.125C/77.125C soc1@68.468C/68.468C cv2@67.187C/67.187C VDD_IN 31590mW/29592mW/32607mW VDD_CPU_GPU_CV 19077mW/17985mW/20786mW VDD_SOC 5216mW/4830mW/5256mW
08-10-2026 22:13:48 RAM 7634/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@72.625C/72.625C cpu@77.156C/77.156C soc2@69.343C/69.375C soc0@70.968C/70.968C cv1@71.5C/71.5C gpu@76.937C/77.125C tj@77.125C/77.125C soc1@68.625C/68.625C cv2@67.25C/67.25C VDD_IN 31550mW/29618mW/32607mW VDD_CPU_GPU_CV 19077mW/18000mW/20786mW VDD_SOC 5216mW/4835mW/5256mW
08-10-2026 22:13:49 RAM 6539/15599MB (lfb 28x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 98% cv0@72.843C/72.843C cpu@77.593C/77.593C soc2@69.625C/69.625C soc0@70.937C/70.968C cv1@71.656C/71.656C gpu@76.562C/77.125C tj@77.593C/77.593C soc1@68.718C/68.718C cv2@67.312C/67.312C VDD_IN 31188mW/29639mW/32607mW VDD_CPU_GPU_CV 17833mW/17998mW/20786mW VDD_SOC 5658mW/4846mW/5658mW
08-10-2026 22:13:49 RAM 5853/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 98% cv0@72.937C/72.937C cpu@77.593C/77.593C soc2@69.718C/69.718C soc0@71.093C/71.093C cv1@71.687C/71.687C gpu@76.593C/77.125C tj@77.593C/77.593C soc1@68.718C/68.718C cv2@67.656C/67.656C VDD_IN 31229mW/29660mW/32607mW VDD_CPU_GPU_CV 17475mW/17991mW/20786mW VDD_SOC 5858mW/4859mW/5858mW
08-10-2026 22:13:50 RAM 6665/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 98% cv0@73.062C/73.062C cpu@77.718C/77.718C soc2@69.687C/69.718C soc0@71.031C/71.093C cv1@71.812C/71.812C gpu@76.562C/77.125C tj@77.718C/77.718C soc1@68.875C/68.875C cv2@67.718C/67.718C VDD_IN 30675mW/29673mW/32607mW VDD_CPU_GPU_CV 16798mW/17975mW/20786mW VDD_SOC 5948mW/4873mW/5948mW
08-10-2026 22:13:50 RAM 6696/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@73.281C/73.281C cpu@77.718C/77.718C soc2@69.75C/69.75C soc0@71.218C/71.218C cv1@71.906C/71.906C gpu@76.75C/77.125C tj@77.843C/77.843C soc1@68.937C/68.937C cv2@67.812C/67.812C VDD_IN 30787mW/29687mW/32607mW VDD_CPU_GPU_CV 17077mW/17964mW/20786mW VDD_SOC 5908mW/4886mW/5948mW
08-10-2026 22:13:51 RAM 6719/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@73.312C/73.312C cpu@77.906C/77.906C soc2@69.906C/69.906C soc0@71.218C/71.218C cv1@71.937C/71.937C gpu@77.031C/77.125C tj@77.906C/77.906C soc1@69.093C/69.093C cv2@67.812C/67.812C VDD_IN 30675mW/29699mW/32607mW VDD_CPU_GPU_CV 17197mW/17955mW/20786mW VDD_SOC 5787mW/4897mW/5948mW
08-10-2026 22:13:51 RAM 6751/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@73.468C/73.468C cpu@78C/78C soc2@70.093C/70.093C soc0@71.5C/71.5C cv1@72.156C/72.156C gpu@77C/77.125C tj@78C/78C soc1@69.25C/69.25C cv2@67.906C/67.906C VDD_IN 30666mW/29711mW/32607mW VDD_CPU_GPU_CV 17316mW/17947mW/20786mW VDD_SOC 5787mW/4908mW/5948mW
08-10-2026 22:13:52 RAM 6965/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 98% cv0@73.656C/73.656C cpu@78.062C/78.062C soc2@70.187C/70.187C soc0@71.593C/71.593C cv1@72.343C/72.343C gpu@77.156C/77.156C tj@78.062C/78.062C soc1@69.218C/69.25C cv2@68.031C/68.031C VDD_IN 30988mW/29727mW/32607mW VDD_CPU_GPU_CV 17475mW/17941mW/20786mW VDD_SOC 5827mW/4919mW/5948mW
08-10-2026 22:13:52 RAM 7635/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 98% cv0@73.687C/73.687C cpu@78.218C/78.218C soc2@70.187C/70.187C soc0@71.5C/71.593C cv1@72.406C/72.406C gpu@77.156C/77.156C tj@78.218C/78.218C soc1@69.406C/69.406C cv2@68.156C/68.156C VDD_IN 30916mW/29741mW/32607mW VDD_CPU_GPU_CV 17077mW/17930mW/20786mW VDD_SOC 5948mW/4932mW/5948mW
08-10-2026 22:13:53 RAM 7635/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,96%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@73.5C/73.687C cpu@78.312C/78.312C soc2@70.281C/70.281C soc0@71.718C/71.718C cv1@72.406C/72.406C gpu@77.968C/77.968C tj@78.312C/78.312C soc1@69.437C/69.437C cv2@68.156C/68.156C VDD_IN 31550mW/29763mW/32607mW VDD_CPU_GPU_CV 18679mW/17939mW/20786mW VDD_SOC 5457mW/4938mW/5948mW
08-10-2026 22:13:53 RAM 7635/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@73.625C/73.687C cpu@78.25C/78.312C soc2@70.406C/70.406C soc0@71.75C/71.75C cv1@72.437C/72.437C gpu@78.156C/78.156C tj@78.25C/78.312C soc1@69.562C/69.562C cv2@68.25C/68.25C VDD_IN 31751mW/29786mW/32607mW VDD_CPU_GPU_CV 19196mW/17954mW/20786mW VDD_SOC 5296mW/4942mW/5948mW
08-10-2026 22:13:54 RAM 7633/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@73.843C/73.843C cpu@78.406C/78.406C soc2@70.437C/70.437C soc0@71.812C/71.812C cv1@72.562C/72.562C gpu@78.312C/78.312C tj@78.406C/78.406C soc1@69.5C/69.562C cv2@68.375C/68.375C VDD_IN 31832mW/29810mW/32607mW VDD_CPU_GPU_CV 19315mW/17970mW/20786mW VDD_SOC 5256mW/4946mW/5948mW
08-10-2026 22:13:54 RAM 7633/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@73.906C/73.906C cpu@78.468C/78.468C soc2@70.687C/70.687C soc0@71.937C/71.937C cv1@72.625C/72.625C gpu@78.5C/78.5C tj@78.5C/78.5C soc1@69.718C/69.718C cv2@68.656C/68.656C VDD_IN 31872mW/29833mW/32607mW VDD_CPU_GPU_CV 19395mW/17986mW/20786mW VDD_SOC 5256mW/4949mW/5948mW
08-10-2026 22:13:55 RAM 7632/15599MB (lfb 26x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@74.093C/74.093C cpu@78.531C/78.531C soc2@70.656C/70.687C soc0@71.968C/71.968C cv1@72.687C/72.687C gpu@78.468C/78.5C tj@78.531C/78.531C soc1@69.781C/69.781C cv2@68.656C/68.656C VDD_IN 31832mW/29856mW/32607mW VDD_CPU_GPU_CV 19434mW/18003mW/20786mW VDD_SOC 5256mW/4953mW/5948mW
