08-10-2026 23:50:33 RAM 12480/15599MB (lfb 2x4MB) CPU [1%@1984,100%@1984,0%@1984,0%@1984,0%@960,42%@960,0%@960,0%@960] GR3D_FREQ 99% cv0@64.875C/64.875C cpu@68.937C/68.937C soc2@62.468C/62.468C soc0@64.562C/64.562C cv1@64.468C/64.468C gpu@71.375C/72.125C tj@71.375C/72.125C soc1@62.687C/62.687C cv2@60.437C/60.437C VDD_IN 29346mW/14390mW/29346mW VDD_CPU_GPU_CV 17503mW/6249mW/17503mW VDD_SOC 4943mW/3493mW/4943mW
08-10-2026 23:50:33 RAM 12488/15599MB (lfb 2x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,0%@1984,86%@1984,0%@1984,0%@1984] GR3D_FREQ 99% cv0@65.25C/65.25C cpu@69.281C/69.281C soc2@62.656C/62.656C soc0@64.625C/64.625C cv1@64.906C/64.906C gpu@71.5C/72.125C tj@71.5C/72.125C soc1@62.906C/62.906C cv2@60.593C/60.593C VDD_IN 28984mW/15606mW/29346mW VDD_CPU_GPU_CV 16586mW/7110mW/17503mW VDD_SOC 5265mW/3641mW/5265mW
08-10-2026 23:50:34 RAM 12487/15599MB (lfb 2x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,0%@1984,100%@1984,0%@1984,0%@1984] GR3D_FREQ 99% cv0@65.437C/65.437C cpu@69.531C/69.531C soc2@62.875C/62.875C soc0@64.906C/64.906C cv1@65.187C/65.187C gpu@71.625C/72.125C tj@71.625C/72.125C soc1@63.062C/63.062C cv2@60.781C/60.781C VDD_IN 28863mW/16626mW/29346mW VDD_CPU_GPU_CV 16188mW/7809mW/17503mW VDD_SOC 5345mW/3772mW/5345mW
08-10-2026 23:50:34 RAM 12487/15599MB (lfb 2x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,1%@1984,100%@1984,1%@1984,1%@1984] GR3D_FREQ 99% cv0@65.5C/65.5C cpu@69.843C/69.843C soc2@63.125C/63.125C soc0@65.031C/65.031C cv1@65.281C/65.281C gpu@71.906C/72.125C tj@71.906C/72.125C soc1@63.093C/63.093C cv2@60.937C/60.937C VDD_IN 28903mW/17503mW/29346mW VDD_CPU_GPU_CV 16227mW/8410mW/17503mW VDD_SOC 5385mW/3887mW/5385mW
08-10-2026 23:50:35 RAM 12487/15599MB (lfb 2x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,0%@1984,100%@1984,0%@1984,0%@1984] GR3D_FREQ 99% cv0@65.812C/65.812C cpu@69.906C/69.906C soc2@63.281C/63.281C soc0@65.125C/65.125C cv1@65.343C/65.343C gpu@72.156C/72.156C tj@72.156C/72.156C soc1@63.218C/63.218C cv2@61.187C/61.187C VDD_IN 28903mW/18263mW/29346mW VDD_CPU_GPU_CV 16108mW/8923mW/17503mW VDD_SOC 5425mW/3990mW/5425mW
08-10-2026 23:50:35 RAM 12487/15599MB (lfb 2x4MB) CPU [0%@1984,100%@1984,0%@1984,1%@1984,0%@1984,100%@1984,0%@1984,0%@1984] GR3D_FREQ 99% cv0@65.906C/65.906C cpu@69.937C/69.937C soc2@63.312C/63.312C soc0@65.25C/65.25C cv1@65.5C/65.5C gpu@72.062C/72.156C tj@72.062C/72.156C soc1@63.437C/63.437C cv2@61.312C/61.312C VDD_IN 28823mW/18923mW/29346mW VDD_CPU_GPU_CV 16028mW/9367mW/17503mW VDD_SOC 5434mW/4080mW/5434mW
08-10-2026 23:50:36 RAM 12487/15599MB (lfb 2x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,0%@1984,100%@1984,0%@1984,0%@1984] GR3D_FREQ 99% cv0@65.875C/65.906C cpu@70.156C/70.156C soc2@63.406C/63.406C soc0@65.562C/65.562C cv1@65.718C/65.718C gpu@72.468C/72.468C tj@72.468C/72.468C soc1@63.593C/63.593C cv2@61.375C/61.375C VDD_IN 28944mW/19512mW/29346mW VDD_CPU_GPU_CV 16188mW/9768mW/17503mW VDD_SOC 5425mW/4159mW/5434mW
08-10-2026 23:50:36 RAM 12487/15599MB (lfb 2x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,0%@1984,100%@1984,0%@1984,0%@1984] GR3D_FREQ 99% cv0@66.062C/66.062C cpu@70.437C/70.437C soc2@63.656C/63.656C soc0@65.625C/65.625C cv1@65.75C/65.75C gpu@72.375C/72.468C tj@72.375C/72.468C soc1@63.562C/63.593C cv2@61.468C/61.468C VDD_IN 28903mW/20034mW/29346mW VDD_CPU_GPU_CV 16108mW/10121mW/17503mW VDD_SOC 5425mW/4230mW/5434mW
08-10-2026 23:50:37 RAM 12487/15599MB (lfb 2x4MB) CPU [0%@1984,100%@1984,1%@1984,0%@1984,0%@1984,100%@1984,1%@1984,0%@1984] GR3D_FREQ 99% cv0@66.281C/66.281C cpu@70.437C/70.437C soc2@63.781C/63.781C soc0@65.687C/65.687C cv1@65.843C/65.843C gpu@72.625C/72.625C tj@72.625C/72.625C soc1@63.625C/63.625C cv2@61.718C/61.718C VDD_IN 28984mW/20505mW/29346mW VDD_CPU_GPU_CV 16227mW/10442mW/17503mW VDD_SOC 5425mW/4292mW/5434mW
08-10-2026 23:50:37 RAM 12487/15599MB (lfb 2x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,0%@1984,100%@1984,0%@1984,0%@1984] GR3D_FREQ 99% cv0@66.375C/66.375C cpu@70.406C/70.437C soc2@63.843C/63.843C soc0@65.75C/65.75C cv1@65.906C/65.906C gpu@72.687C/72.687C tj@72.687C/72.687C soc1@63.937C/63.937C cv2@61.781C/61.781C VDD_IN 28944mW/20927mW/29346mW VDD_CPU_GPU_CV 16188mW/10729mW/17503mW VDD_SOC 5425mW/4349mW/5434mW
