08-11-2026 00:06:19 RAM 12276/15599MB (lfb 9x1MB) CPU [100%@1984,100%@1984,0%@1984,0%@1984,100%@1984,0%@1984,0%@1984,100%@1984] GR3D_FREQ 99% cv0@58.906C/58.906C cpu@63.218C/63.25C soc2@56.031C/56.031C soc0@57.5C/57.5C cv1@57.781C/57.781C gpu@65.187C/66.5C tj@65.187C/66.5C soc1@55.437C/55.437C cv2@53.531C/53.531C VDD_IN 30071mW/26002mW/34068mW VDD_CPU_GPU_CV 17463mW/14688mW/21070mW VDD_SOC 5345mW/4813mW/5528mW
08-11-2026 00:06:20 RAM 12275/15599MB (lfb 9x1MB) CPU [100%@1984,100%@1984,1%@1984,0%@1984,100%@1984,0%@1984,0%@1984,100%@1984] GR3D_FREQ 99% cv0@59.125C/59.125C cpu@63.437C/63.437C soc2@56.062C/56.062C soc0@57.562C/57.562C cv1@57.843C/57.843C gpu@65.281C/66.5C tj@65.281C/66.5C soc1@55.593C/55.593C cv2@53.781C/53.781C VDD_IN 30192mW/26102mW/34068mW VDD_CPU_GPU_CV 17555mW/14756mW/21070mW VDD_SOC 5345mW/4826mW/5528mW
08-11-2026 00:06:20 RAM 12270/15599MB (lfb 12x1MB) CPU [100%@1984,100%@1984,0%@1984,0%@1984,100%@1984,0%@1984,0%@1984,100%@1984] GR3D_FREQ 99% cv0@59.343C/59.343C cpu@63.5C/63.5C soc2@56.218C/56.218C soc0@57.656C/57.656C cv1@58C/58C gpu@65.593C/66.5C tj@65.593C/66.5C soc1@55.687C/55.687C cv2@53.843C/53.843C VDD_IN 30151mW/26196mW/34068mW VDD_CPU_GPU_CV 17475mW/14819mW/21070mW VDD_SOC 5345mW/4838mW/5528mW
08-11-2026 00:06:21 RAM 12266/15599MB (lfb 2x2MB) CPU [100%@1984,100%@1984,1%@1984,0%@1984,100%@1984,0%@1984,5%@1984,100%@1984] GR3D_FREQ 99% cv0@59.375C/59.375C cpu@63.75C/63.75C soc2@56.343C/56.343C soc0@57.875C/57.875C cv1@58.218C/58.218C gpu@64.875C/66.5C tj@64.593C/66.5C soc1@55.875C/55.875C cv2@54.062C/54.062C VDD_IN 30030mW/26283mW/34068mW VDD_CPU_GPU_CV 17304mW/14876mW/21070mW VDD_SOC 5385mW/4851mW/5528mW
08-11-2026 00:06:21 RAM 10830/15599MB (lfb 4x4MB) CPU [100%@1984,100%@1984,0%@1984,0%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@59.531C/59.531C cpu@64.093C/64.093C soc2@56.375C/56.375C soc0@57.937C/57.937C cv1@58.281C/58.281C gpu@64C/66.5C tj@64.093C/66.5C soc1@56.156C/56.156C cv2@54.093C/54.093C VDD_IN 28622mW/26335mW/34068mW VDD_CPU_GPU_CV 15055mW/14879mW/21070mW VDD_SOC 5827mW/4872mW/5827mW
08-11-2026 00:06:22 RAM 8433/15599MB (lfb 111x4MB) CPU [100%@1984,100%@1984,0%@1984,0%@1984,100%@1984,28%@1984,9%@1984,71%@1984] GR3D_FREQ 98% cv0@59.781C/59.781C cpu@64.062C/64.093C soc2@56.531C/56.531C soc0@58.125C/58.125C cv1@58.781C/58.781C gpu@64.312C/66.5C tj@64.312C/66.5C soc1@56.25C/56.25C cv2@54.187C/54.187C VDD_IN 28062mW/26373mW/34068mW VDD_CPU_GPU_CV 14297mW/14867mW/21070mW VDD_SOC 5917mW/4895mW/5917mW
08-11-2026 00:06:22 RAM 8498/15599MB (lfb 111x4MB) CPU [100%@1984,100%@1984,0%@1984,0%@1984,100%@1984,98%@1984,0%@1984,0%@1984] GR3D_FREQ 98% cv0@59.812C/59.812C cpu@64.531C/64.531C soc2@56.687C/56.687C soc0@58.125C/58.125C cv1@58.875C/58.875C gpu@64C/66.5C tj@64.531C/66.5C soc1@56.312C/56.312C cv2@54.312C/54.312C VDD_IN 27457mW/26396mW/34068mW VDD_CPU_GPU_CV 13600mW/14840mW/21070mW VDD_SOC 5998mW/4919mW/5998mW
08-11-2026 00:06:23 RAM 9266/15599MB (lfb 112x4MB) CPU [100%@1984,100%@1984,0%@1984,0%@1984,100%@1984,88%@1984,1%@1984,0%@1984] GR3D_FREQ 99% cv0@59.906C/59.906C cpu@64.062C/64.531C soc2@56.656C/56.687C soc0@58.281C/58.281C cv1@58.812C/58.875C gpu@64.25C/66.5C tj@64.25C/66.5C soc1@56.375C/56.375C cv2@54.468C/54.468C VDD_IN 26974mW/26408mW/34068mW VDD_CPU_GPU_CV 13240mW/14807mW/21070mW VDD_SOC 5957mW/4940mW/5998mW
08-11-2026 00:06:23 RAM 8399/15599MB (lfb 114x4MB) CPU [100%@1984,100%@1984,0%@1984,0%@1984,100%@1984,100%@1984,76%@1984,0%@1984] GR3D_FREQ 0% cv0@59.718C/59.906C cpu@64.156C/64.531C soc2@56.375C/56.687C soc0@58.125C/58.281C cv1@58.968C/58.968C gpu@60.937C/66.5C tj@64.156C/66.5C soc1@56.468C/56.468C cv2@54.406C/54.468C VDD_IN 16555mW/26207mW/34068mW VDD_CPU_GPU_CV 7672mW/14661mW/21070mW VDD_SOC 3773mW/4916mW/5998mW
08-11-2026 00:06:24 RAM 5435/15599MB (lfb 315x4MB) CPU [100%@1984,94%@1984,1%@1984,4%@1984,100%@1984,100%@1984,54%@1984,1%@1984] GR3D_FREQ 1% cv0@59.156C/59.906C cpu@63.812C/64.531C soc2@56.062C/56.687C soc0@57.937C/58.281C cv1@58.781C/58.968C gpu@60.468C/66.5C tj@63.812C/66.5C soc1@56.562C/56.562C cv2@54.218C/54.468C VDD_IN 12984mW/25942mW/34068mW VDD_CPU_GPU_CV 5914mW/14486mW/21070mW VDD_SOC 2966mW/4877mW/5998mW
08-11-2026 00:06:24 RAM 7708/15599MB (lfb 315x4MB) CPU [100%@1984,0%@1984,90%@1984,8%@1984,100%@1984,100%@1984,100%@1984,0%@1984] GR3D_FREQ 38% cv0@58.875C/59.906C cpu@64.125C/64.531C soc2@55.843C/56.687C soc0@57.875C/58.281C cv1@58.687C/58.968C gpu@60.718C/66.5C tj@64.125C/66.5C soc1@56.468C/56.562C cv2@54.125C/54.468C VDD_IN 14224mW/25712mW/34068mW VDD_CPU_GPU_CV 5874mW/14317mW/21070mW VDD_SOC 3535mW/4851mW/5998mW
08-11-2026 00:06:25 RAM 9137/15599MB (lfb 307x4MB) CPU [100%@1984,0%@1984,100%@1984,0%@1984,100%@1984,74%@1984,100%@1984,0%@1984] GR3D_FREQ 99% cv0@58.625C/59.906C cpu@63.437C/64.531C soc2@56C/56.687C soc0@57.781C/58.281C cv1@58.343C/58.968C gpu@64.812C/66.5C tj@64.812C/66.5C soc1@56.375C/56.562C cv2@54.125C/54.468C VDD_IN 20782mW/25618mW/34068mW VDD_CPU_GPU_CV 10788mW/14249mW/21070mW VDD_SOC 4206mW/4839mW/5998mW
08-11-2026 00:06:25 RAM 9194/15599MB (lfb 307x4MB) CPU [100%@1984,1%@1984,66%@1984,0%@1984,100%@1984,0%@1984,100%@1984,47%@1984] GR3D_FREQ 99% cv0@58.968C/59.906C cpu@63.75C/64.531C soc2@56.343C/56.687C soc0@58.031C/58.281C cv1@58.468C/58.968C gpu@66.343C/66.5C tj@66.343C/66.5C soc1@56.468C/56.562C cv2@54.343C/54.468C VDD_IN 29185mW/25685mW/34068mW VDD_CPU_GPU_CV 17714mW/14315mW/21070mW VDD_SOC 4702mW/4836mW/5998mW
08-11-2026 00:06:26 RAM 9239/15599MB (lfb 305x4MB) CPU [100%@1984,0%@1984,68%@1984,0%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@59.343C/59.906C cpu@64.125C/64.531C soc2@56.75C/56.75C soc0@58.343C/58.343C cv1@58.593C/58.968C gpu@67.312C/67.312C tj@67.312C/67.312C soc1@56.5C/56.562C cv2@54.562C/54.562C VDD_IN 32153mW/25805mW/34068mW VDD_CPU_GPU_CV 20189mW/14423mW/21070mW VDD_SOC 4775mW/4835mW/5998mW
08-11-2026 00:06:26 RAM 9297/15599MB (lfb 305x4MB) CPU [100%@1984,0%@1984,68%@1984,0%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@59.468C/59.906C cpu@64.593C/64.593C soc2@57.062C/57.062C soc0@58.531C/58.531C cv1@58.843C/58.968C gpu@67.343C/67.343C tj@67.343C/67.343C soc1@56.875C/56.875C cv2@54.781C/54.781C VDD_IN 32957mW/25935mW/34068mW VDD_CPU_GPU_CV 20871mW/14541mW/21070mW VDD_SOC 4815mW/4835mW/5998mW
08-11-2026 00:06:27 RAM 11294/15599MB (lfb 119x4MB) CPU [100%@1984,3%@1984,100%@1984,0%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@59.625C/59.906C cpu@64.5C/64.593C soc2@57.312C/57.312C soc0@58.968C/58.968C cv1@59.25C/59.25C gpu@67.5C/67.5C tj@67.5C/67.5C soc1@57C/57C cv2@54.843C/54.843C VDD_IN 32917mW/26059mW/34068mW VDD_CPU_GPU_CV 20673mW/14650mW/21070mW VDD_SOC 5056mW/4838mW/5998mW
08-11-2026 00:06:27 RAM 12065/15599MB (lfb 9x4MB) CPU [100%@1984,0%@1984,100%@1984,0%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@59.875C/59.906C cpu@64.906C/64.906C soc2@57.562C/57.562C soc0@59.031C/59.031C cv1@59.312C/59.312C gpu@66.812C/67.5C tj@66.812C/67.5C soc1@57.093C/57.093C cv2@55.031C/55.031C VDD_IN 32475mW/26172mW/34068mW VDD_CPU_GPU_CV 19991mW/14744mW/21070mW VDD_SOC 5216mW/4845mW/5998mW
08-11-2026 00:06:28 RAM 12109/15599MB (lfb 4x4MB) CPU [100%@1984,0%@1984,63%@1984,0%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@60.218C/60.218C cpu@64.937C/64.937C soc2@57.687C/57.687C soc0@59.218C/59.218C cv1@59.468C/59.468C gpu@67.625C/67.625C tj@67.625C/67.625C soc1@57.187C/57.187C cv2@55.281C/55.281C VDD_IN 32033mW/26273mW/34068mW VDD_CPU_GPU_CV 20395mW/14841mW/21070mW VDD_SOC 5016mW/4848mW/5998mW
08-11-2026 00:06:28 RAM 12212/15599MB (lfb 1x4MB) CPU [100%@1984,0%@1984,52%@1984,0%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@60.281C/60.281C cpu@65.187C/65.187C soc2@57.781C/57.781C soc0@59.343C/59.343C cv1@59.718C/59.718C gpu@68.25C/68.25C tj@68.25C/68.25C soc1@57.593C/57.593C cv2@55.562C/55.562C VDD_IN 31941mW/26369mW/34068mW VDD_CPU_GPU_CV 20792mW/14942mW/21070mW VDD_SOC 4943mW/4850mW/5998mW
08-11-2026 00:06:29 RAM 12231/15599MB (lfb 1x4MB) CPU [100%@1984,86%@1984,21%@1984,0%@1984,13%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@60.437C/60.437C cpu@64.937C/65.187C soc2@58.031C/58.031C soc0@59.656C/59.656C cv1@59.75C/59.75C gpu@67.187C/68.25C tj@67.187C/68.25C soc1@57.718C/57.718C cv2@55.562C/55.562C VDD_IN 31108mW/26448mW/34068mW VDD_CPU_GPU_CV 19593mW/15020mW/21070mW VDD_SOC 5024mW/4853mW/5998mW
08-11-2026 00:06:29 RAM 12231/15599MB (lfb 1x4MB) CPU [100%@1984,100%@1984,100%@1984,0%@1984,0%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@60.5C/60.5C cpu@65.25C/65.25C soc2@58.281C/58.281C soc0@59.656C/59.656C cv1@59.937C/59.937C gpu@67.125C/68.25C tj@67.125C/68.25C soc1@57.781C/57.781C cv2@55.656C/55.656C VDD_IN 30988mW/26522mW/34068mW VDD_CPU_GPU_CV 18789mW/15081mW/21070mW VDD_SOC 5224mW/4859mW/5998mW
08-11-2026 00:06:30 RAM 12233/15599MB (lfb 1x4MB) CPU [47%@1984,100%@1984,100%@1984,67%@1984,54%@1984,1%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@61.031C/61.031C cpu@66.187C/66.187C soc2@58.187C/58.281C soc0@59.75C/59.75C cv1@60.218C/60.218C gpu@67.156C/68.25C tj@67.156C/68.25C soc1@57.875C/57.875C cv2@55.75C/55.75C VDD_IN 30907mW/26593mW/34068mW VDD_CPU_GPU_CV 18510mW/15137mW/21070mW VDD_SOC 5216mW/4864mW/5998mW
08-11-2026 00:06:30 RAM 12233/15599MB (lfb 1x4MB) CPU [0%@1984,100%@1984,100%@1984,100%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@61.281C/61.281C cpu@66.062C/66.187C soc2@58.281C/58.281C soc0@59.937C/59.937C cv1@60.437C/60.437C gpu@66.875C/68.25C tj@66.875C/68.25C soc1@58.031C/58.031C cv2@56.031C/56.031C VDD_IN 30675mW/26658mW/34068mW VDD_CPU_GPU_CV 18311mW/15187mW/21070mW VDD_SOC 5184mW/4869mW/5998mW
08-11-2026 00:06:31 RAM 12232/15599MB (lfb 1x4MB) CPU [0%@1984,100%@1984,100%@1984,100%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@61.375C/61.375C cpu@66.031C/66.187C soc2@58.312C/58.312C soc0@60.031C/60.031C cv1@60.437C/60.437C gpu@67C/68.25C tj@67C/68.25C soc1@58.25C/58.25C cv2@56.062C/56.062C VDD_IN 30634mW/26720mW/34068mW VDD_CPU_GPU_CV 18271mW/15235mW/21070mW VDD_SOC 5184mW/4874mW/5998mW
08-11-2026 00:06:31 RAM 12232/15599MB (lfb 1x4MB) CPU [0%@1984,100%@1984,100%@1984,100%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@61.468C/61.468C cpu@66.218C/66.218C soc2@58.437C/58.437C soc0@60.093C/60.093C cv1@60.562C/60.562C gpu@66.875C/68.25C tj@66.875C/68.25C soc1@58.312C/58.312C cv2@56.187C/56.187C VDD_IN 30514mW/26778mW/34068mW VDD_CPU_GPU_CV 18152mW/15280mW/21070mW VDD_SOC 5184mW/4879mW/5998mW
08-11-2026 00:06:32 RAM 12231/15599MB (lfb 1x4MB) CPU [1%@1984,100%@1984,100%@1984,100%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@61.531C/61.531C cpu@66.562C/66.562C soc2@58.625C/58.625C soc0@60.25C/60.25C cv1@60.75C/60.75C gpu@66.843C/68.25C tj@66.843C/68.25C soc1@58.312C/58.312C cv2@56.25C/56.25C VDD_IN 30473mW/26834mW/34068mW VDD_CPU_GPU_CV 18152mW/15324mW/21070mW VDD_SOC 5184mW/4884mW/5998mW
08-11-2026 00:06:32 RAM 12231/15599MB (lfb 1x4MB) CPU [0%@1984,100%@1984,100%@1984,100%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@61.656C/61.656C cpu@66.625C/66.625C soc2@58.75C/58.75C soc0@60.375C/60.375C cv1@60.875C/60.875C gpu@67.625C/68.25C tj@67.625C/68.25C soc1@58.468C/58.468C cv2@56.531C/56.531C VDD_IN 30634mW/26891mW/34068mW VDD_CPU_GPU_CV 18232mW/15367mW/21070mW VDD_SOC 5184mW/4888mW/5998mW
08-11-2026 00:06:33 RAM 12230/15599MB (lfb 1x4MB) CPU [0%@1984,100%@1984,100%@1984,100%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@61.937C/61.937C cpu@66.5C/66.625C soc2@58.843C/58.843C soc0@60.5C/60.5C cv1@60.968C/60.968C gpu@67.437C/68.25C tj@67.437C/68.25C soc1@58.625C/58.625C cv2@56.593C/56.593C VDD_IN 30836mW/26949mW/34068mW VDD_CPU_GPU_CV 18431mW/15412mW/21070mW VDD_SOC 5216mW/4893mW/5998mW
08-11-2026 00:06:33 RAM 12230/15599MB (lfb 1x4MB) CPU [1%@1984,100%@1984,100%@1984,100%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@61.937C/61.937C cpu@66.75C/66.75C soc2@58.906C/58.906C soc0@60.718C/60.718C cv1@61.062C/61.062C gpu@67.312C/68.25C tj@67.312C/68.25C soc1@58.812C/58.812C cv2@56.687C/56.687C VDD_IN 30706mW/27004mW/34068mW VDD_CPU_GPU_CV 18391mW/15455mW/21070mW VDD_SOC 5224mW/4898mW/5998mW
08-11-2026 00:06:34 RAM 12229/15599MB (lfb 1x4MB) CPU [0%@1984,100%@1984,100%@1984,100%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@62C/62C cpu@66.718C/66.75C soc2@59.156C/59.156C soc0@60.875C/60.875C cv1@61.281C/61.281C gpu@68C/68.25C tj@68C/68.25C soc1@58.875C/58.875C cv2@56.718C/56.718C VDD_IN 30715mW/27057mW/34068mW VDD_CPU_GPU_CV 18351mW/15497mW/21070mW VDD_SOC 5184mW/4902mW/5998mW
08-11-2026 00:06:34 RAM 12229/15599MB (lfb 1x4MB) CPU [1%@1984,100%@1984,100%@1984,100%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@62.156C/62.156C cpu@67.062C/67.062C soc2@59.281C/59.281C soc0@60.812C/60.875C cv1@61.375C/61.375C gpu@67.718C/68.25C tj@67.718C/68.25C soc1@58.968C/58.968C cv2@57C/57C VDD_IN 30876mW/27110mW/34068mW VDD_CPU_GPU_CV 18431mW/15538mW/21070mW VDD_SOC 5216mW/4906mW/5998mW
08-11-2026 00:06:35 RAM 12226/15599MB (lfb 1x4MB) CPU [0%@1984,100%@1984,100%@1984,100%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@62.25C/62.25C cpu@67.125C/67.125C soc2@59.312C/59.312C soc0@60.843C/60.875C cv1@61.343C/61.375C gpu@67.812C/68.25C tj@67.812C/68.25C soc1@59.093C/59.093C cv2@57C/57C VDD_IN 30634mW/27159mW/34068mW VDD_CPU_GPU_CV 18351mW/15577mW/21070mW VDD_SOC 5184mW/4910mW/5998mW
08-11-2026 00:06:35 RAM 12226/15599MB (lfb 1x4MB) CPU [0%@1984,100%@1984,100%@1984,100%@1984,100%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@62.468C/62.468C cpu@67.437C/67.437C soc2@59.406C/59.406C soc0@61.093C/61.093C cv1@61.562C/61.562C gpu@67.781C/68.25C tj@67.781C/68.25C soc1@59.25C/59.25C cv2@57.093C/57.093C VDD_IN 30827mW/27210mW/34068mW VDD_CPU_GPU_CV 18470mW/15617mW/21070mW VDD_SOC 5216mW/4914mW/5998mW
08-11-2026 00:06:36 RAM 12226/15599MB (lfb 1x4MB) CPU [64%@1984,100%@1984,100%@1984,100%@1984,100%@1984,16%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@62.687C/62.687C cpu@67.531C/67.531C soc2@59.718C/59.718C soc0@61.187C/61.187C cv1@62C/62C gpu@67.718C/68.25C tj@67.718C/68.25C soc1@59.343C/59.343C cv2@57.25C/57.25C VDD_IN 30554mW/27255mW/34068mW VDD_CPU_GPU_CV 18311mW/15653mW/21070mW VDD_SOC 5144mW/4918mW/5998mW
08-11-2026 00:06:36 RAM 11952/15599MB (lfb 62x4MB) CPU [21%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@62.781C/62.781C cpu@67.781C/67.781C soc2@59.875C/59.875C soc0@61.375C/61.375C cv1@62.187C/62.187C gpu@68.562C/68.562C tj@68.562C/68.562C soc1@59.562C/59.562C cv2@57.343C/57.343C VDD_IN 30836mW/27303mW/34068mW VDD_CPU_GPU_CV 18749mW/15694mW/21070mW VDD_SOC 5064mW/4919mW/5998mW
08-11-2026 00:06:37 RAM 11401/15599MB (lfb 82x4MB) CPU [78%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@62.843C/62.843C cpu@67.906C/67.906C soc2@59.906C/59.906C soc0@61.593C/61.593C cv1@62.218C/62.218C gpu@68.937C/68.937C tj@68.937C/68.937C soc1@59.593C/59.593C cv2@57.656C/57.656C VDD_IN 31550mW/27358mW/34068mW VDD_CPU_GPU_CV 19872mW/15749mW/21070mW VDD_SOC 4815mW/4918mW/5998mW
08-11-2026 00:06:37 RAM 8609/15599MB (lfb 90x4MB) CPU [0%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@63C/63C cpu@67.875C/67.906C soc2@60C/60C soc0@61.593C/61.593C cv1@62.281C/62.281C gpu@69.187C/69.187C tj@69.187C/69.187C soc1@59.687C/59.687C cv2@57.687C/57.687C VDD_IN 32033mW/27419mW/34068mW VDD_CPU_GPU_CV 20428mW/15810mW/21070mW VDD_SOC 4775mW/4916mW/5998mW
08-11-2026 00:06:38 RAM 8356/15599MB (lfb 101x4MB) CPU [14%@1984,100%@1984,83%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@63.125C/63.125C cpu@67.937C/67.937C soc2@60.125C/60.125C soc0@61.656C/61.656C cv1@62.406C/62.406C gpu@68.937C/69.187C tj@68.937C/69.187C soc1@59.812C/59.812C cv2@57.812C/57.812C VDD_IN 31872mW/27476mW/34068mW VDD_CPU_GPU_CV 20229mW/15867mW/21070mW VDD_SOC 4855mW/4915mW/5998mW
08-11-2026 00:06:38 RAM 9122/15599MB (lfb 101x4MB) CPU [1%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@63.218C/63.218C cpu@67.968C/67.968C soc2@60.218C/60.218C soc0@61.843C/61.843C cv1@62.437C/62.437C gpu@68.843C/69.187C tj@68.843C/69.187C soc1@59.968C/59.968C cv2@57.937C/57.937C VDD_IN 31832mW/27531mW/34068mW VDD_CPU_GPU_CV 19832mW/15917mW/21070mW VDD_SOC 4975mW/4916mW/5998mW
08-11-2026 00:06:39 RAM 9171/15599MB (lfb 101x4MB) CPU [3%@1984,100%@1984,70%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@63.406C/63.406C cpu@68.375C/68.375C soc2@60.437C/60.437C soc0@62C/62C cv1@62.75C/62.75C gpu@69.187C/69.187C tj@69.187C/69.187C soc1@60.093C/60.093C cv2@57.937C/57.937C VDD_IN 31681mW/27583mW/34068mW VDD_CPU_GPU_CV 19911mW/15967mW/21070mW VDD_SOC 4735mW/4914mW/5998mW
08-11-2026 00:06:39 RAM 9218/15599MB (lfb 101x4MB) CPU [0%@1984,100%@1984,73%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@63.656C/63.656C cpu@68.375C/68.375C soc2@60.468C/60.468C soc0@62.093C/62.093C cv1@62.843C/62.843C gpu@69.312C/69.312C tj@69.312C/69.312C soc1@60.187C/60.187C cv2@58.125C/58.125C VDD_IN 31721mW/27634mW/34068mW VDD_CPU_GPU_CV 19991mW/16017mW/21070mW VDD_SOC 4574mW/4910mW/5998mW
08-11-2026 00:06:40 RAM 9265/15599MB (lfb 101x4MB) CPU [0%@1984,100%@1984,72%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@63.656C/63.656C cpu@68.468C/68.468C soc2@60.593C/60.593C soc0@62.187C/62.187C cv1@62.781C/62.843C gpu@69.468C/69.468C tj@69.468C/69.468C soc1@60.218C/60.218C cv2@58.312C/58.312C VDD_IN 31560mW/27682mW/34068mW VDD_CPU_GPU_CV 19991mW/16065mW/21070mW VDD_SOC 4534mW/4905mW/5998mW
08-11-2026 00:06:40 RAM 11291/15599MB (lfb 95x4MB) CPU [1%@1984,100%@1984,92%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@63.687C/63.687C cpu@68.437C/68.468C soc2@60.687C/60.687C soc0@62.25C/62.25C cv1@62.937C/62.937C gpu@69.75C/69.75C tj@69.75C/69.75C soc1@60.468C/60.468C cv2@58.375C/58.375C VDD_IN 31963mW/27734mW/34068mW VDD_CPU_GPU_CV 20229mW/16115mW/21070mW VDD_SOC 4694mW/4903mW/5998mW
08-11-2026 00:06:41 RAM 11740/15599MB (lfb 93x4MB) CPU [0%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@63.781C/63.781C cpu@68.843C/68.843C soc2@60.718C/60.718C soc0@62.531C/62.531C cv1@63.187C/63.187C gpu@69.906C/69.906C tj@69.906C/69.906C soc1@60.593C/60.593C cv2@58.437C/58.437C VDD_IN 31872mW/27783mW/34068mW VDD_CPU_GPU_CV 19752mW/16159mW/21070mW VDD_SOC 5016mW/4904mW/5998mW
08-11-2026 00:06:41 RAM 12081/15599MB (lfb 15x4MB) CPU [0%@1984,100%@1984,80%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@64.031C/64.031C cpu@68.781C/68.843C soc2@60.937C/60.937C soc0@62.5C/62.531C cv1@63.25C/63.25C gpu@69.937C/69.937C tj@69.937C/69.937C soc1@60.687C/60.687C cv2@58.468C/58.468C VDD_IN 31751mW/27830mW/34068mW VDD_CPU_GPU_CV 20070mW/16205mW/21070mW VDD_SOC 4855mW/4903mW/5998mW
08-11-2026 00:06:42 RAM 12127/15599MB (lfb 13x4MB) CPU [48%@1984,100%@1984,98%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@64.187C/64.187C cpu@68.968C/68.968C soc2@61.125C/61.125C soc0@62.562C/62.562C cv1@63.375C/63.375C gpu@69.718C/69.937C tj@69.718C/69.937C soc1@60.687C/60.687C cv2@58.625C/58.625C VDD_IN 31761mW/27875mW/34068mW VDD_CPU_GPU_CV 19991mW/16249mW/21070mW VDD_SOC 4574mW/4900mW/5998mW
08-11-2026 00:06:42 RAM 12213/15599MB (lfb 4x4MB) CPU [35%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@64.343C/64.343C cpu@69.093C/69.093C soc2@61.125C/61.125C soc0@62.656C/62.656C cv1@63.406C/63.406C gpu@69.906C/69.937C tj@69.906C/69.937C soc1@60.75C/60.75C cv2@58.812C/58.812C VDD_IN 31600mW/27918mW/34068mW VDD_CPU_GPU_CV 19919mW/16291mW/21070mW VDD_SOC 4534mW/4895mW/5998mW
08-11-2026 00:06:43 RAM 12224/15599MB (lfb 4x4MB) CPU [54%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@64.625C/64.625C cpu@69.312C/69.312C soc2@61.437C/61.437C soc0@62.687C/62.687C cv1@63.593C/63.593C gpu@69.187C/69.937C tj@69.312C/69.937C soc1@60.843C/60.843C cv2@58.937C/58.937C VDD_IN 30997mW/27953mW/34068mW VDD_CPU_GPU_CV 19275mW/16325mW/21070mW VDD_SOC 4855mW/4895mW/5998mW
