08-10-2026 22:07:57 RAM 10719/15599MB (lfb 1x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@75.531C/75.531C cpu@79.875C/79.906C soc2@72.125C/72.156C soc0@73.625C/73.687C cv1@74.125C/74.156C gpu@80.062C/80.062C tj@80.062C/80.062C soc1@71.312C/71.312C cv2@70.437C/70.437C VDD_IN 29352mW/27615mW/29352mW VDD_CPU_GPU_CV 19187mW/17877mW/19267mW VDD_SOC 4179mW/4013mW/4226mW
08-10-2026 22:07:57 RAM 10719/15599MB (lfb 1x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@75.468C/75.531C cpu@79.843C/79.906C soc2@72.156C/72.156C soc0@73.687C/73.687C cv1@74.093C/74.156C gpu@79.968C/80.062C tj@79.968C/80.062C soc1@71.468C/71.468C cv2@70.406C/70.437C VDD_IN 29272mW/27626mW/29352mW VDD_CPU_GPU_CV 19028mW/17885mW/19267mW VDD_SOC 4179mW/4014mW/4226mW
08-10-2026 22:07:58 RAM 10719/15599MB (lfb 1x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@75.531C/75.531C cpu@79.968C/79.968C soc2@72.281C/72.281C soc0@73.812C/73.812C cv1@74.218C/74.218C gpu@79.875C/80.062C tj@79.968C/80.062C soc1@71.375C/71.468C cv2@70.531C/70.531C VDD_IN 29030mW/27636mW/29352mW VDD_CPU_GPU_CV 19107mW/17893mW/19267mW VDD_SOC 4186mW/4016mW/4226mW
08-10-2026 22:07:58 RAM 10719/15599MB (lfb 1x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@75.531C/75.531C cpu@79.968C/79.968C soc2@72.312C/72.312C soc0@73.656C/73.812C cv1@74.312C/74.312C gpu@79.875C/80.062C tj@79.968C/80.062C soc1@71.437C/71.468C cv2@70.5C/70.531C VDD_IN 29272mW/27647mW/29352mW VDD_CPU_GPU_CV 19028mW/17901mW/19267mW VDD_SOC 4220mW/4017mW/4226mW
08-10-2026 22:07:59 RAM 10719/15599MB (lfb 1x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@75.687C/75.687C cpu@80C/80C soc2@72.281C/72.312C soc0@73.812C/73.812C cv1@74.343C/74.343C gpu@80.093C/80.093C tj@80.093C/80.093C soc1@71.531C/71.531C cv2@70.468C/70.531C VDD_IN 29070mW/27656mW/29352mW VDD_CPU_GPU_CV 19098mW/17909mW/19267mW VDD_SOC 4186mW/4018mW/4226mW
08-10-2026 22:07:59 RAM 10719/15599MB (lfb 1x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@75.656C/75.687C cpu@80.187C/80.187C soc2@72.437C/72.437C soc0@73.937C/73.937C cv1@74.343C/74.343C gpu@80.156C/80.156C tj@80.156C/80.156C soc1@71.562C/71.562C cv2@70.531C/70.531C VDD_IN 29272mW/27667mW/29352mW VDD_CPU_GPU_CV 19107mW/17917mW/19267mW VDD_SOC 4179mW/4019mW/4226mW
08-10-2026 22:08:00 RAM 10724/15599MB (lfb 2x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@75.687C/75.687C cpu@80.343C/80.343C soc2@72.5C/72.5C soc0@73.906C/73.937C cv1@74.406C/74.406C gpu@80.281C/80.281C tj@80.343C/80.343C soc1@71.625C/71.625C cv2@70.531C/70.531C VDD_IN 29272mW/27677mW/29352mW VDD_CPU_GPU_CV 18988mW/17924mW/19267mW VDD_SOC 4179mW/4020mW/4226mW
08-10-2026 22:08:00 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@75.625C/75.687C cpu@80.312C/80.343C soc2@72.531C/72.531C soc0@74.093C/74.093C cv1@74.437C/74.437C gpu@80.187C/80.281C tj@80.312C/80.343C soc1@71.625C/71.625C cv2@70.562C/70.562C VDD_IN 29151mW/27687mW/29352mW VDD_CPU_GPU_CV 19068mW/17931mW/19267mW VDD_SOC 4179mW/4021mW/4226mW
08-10-2026 22:08:01 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@75.812C/75.812C cpu@80.156C/80.343C soc2@72.437C/72.531C soc0@74.093C/74.093C cv1@74.468C/74.468C gpu@80.375C/80.375C tj@80.375C/80.375C soc1@71.781C/71.781C cv2@70.656C/70.656C VDD_IN 29111mW/27696mW/29352mW VDD_CPU_GPU_CV 19028mW/17938mW/19267mW VDD_SOC 4186mW/4022mW/4226mW
08-10-2026 22:08:01 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.031C/76.031C cpu@80.406C/80.406C soc2@72.593C/72.593C soc0@74.125C/74.125C cv1@74.531C/74.531C gpu@80.312C/80.375C tj@80.406C/80.406C soc1@71.687C/71.781C cv2@70.625C/70.656C VDD_IN 29191mW/27706mW/29352mW VDD_CPU_GPU_CV 19068mW/17946mW/19267mW VDD_SOC 4186mW/4023mW/4226mW
08-10-2026 22:08:02 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.093C/76.093C cpu@80.5C/80.5C soc2@72.656C/72.656C soc0@74.125C/74.125C cv1@74.593C/74.593C gpu@80.5C/80.5C tj@80.5C/80.5C soc1@71.718C/71.781C cv2@70.937C/70.937C VDD_IN 29312mW/27716mW/29352mW VDD_CPU_GPU_CV 19068mW/17953mW/19267mW VDD_SOC 4220mW/4025mW/4226mW
08-10-2026 22:08:02 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@75.968C/76.093C cpu@80.375C/80.5C soc2@72.625C/72.656C soc0@74.125C/74.125C cv1@74.562C/74.593C gpu@80.406C/80.5C tj@80.593C/80.593C soc1@71.75C/71.781C cv2@70.937C/70.937C VDD_IN 29312mW/27726mW/29352mW VDD_CPU_GPU_CV 19227mW/17961mW/19267mW VDD_SOC 4179mW/4026mW/4226mW
08-10-2026 22:08:03 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@75.968C/76.093C cpu@80.375C/80.5C soc2@72.687C/72.687C soc0@74.125C/74.125C cv1@74.656C/74.656C gpu@80.468C/80.5C tj@80.468C/80.593C soc1@71.812C/71.812C cv2@70.843C/70.937C VDD_IN 29272mW/27736mW/29352mW VDD_CPU_GPU_CV 19147mW/17969mW/19267mW VDD_SOC 4179mW/4027mW/4226mW
08-10-2026 22:08:03 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76C/76.093C cpu@80.406C/80.5C soc2@72.843C/72.843C soc0@74.25C/74.25C cv1@74.718C/74.718C gpu@80.437C/80.5C tj@80.5C/80.593C soc1@71.843C/71.843C cv2@70.968C/70.968C VDD_IN 29232mW/27746mW/29352mW VDD_CPU_GPU_CV 19028mW/17975mW/19267mW VDD_SOC 4186mW/4028mW/4226mW
08-10-2026 22:08:04 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.031C/76.093C cpu@80.5C/80.5C soc2@72.812C/72.843C soc0@74.312C/74.312C cv1@74.718C/74.718C gpu@80.531C/80.531C tj@80.531C/80.593C soc1@71.843C/71.843C cv2@71.062C/71.062C VDD_IN 29151mW/27754mW/29352mW VDD_CPU_GPU_CV 19068mW/17982mW/19267mW VDD_SOC 4186mW/4029mW/4226mW
08-10-2026 22:08:04 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.031C/76.093C cpu@80.5C/80.5C soc2@72.843C/72.843C soc0@74.468C/74.468C cv1@74.718C/74.718C gpu@80.75C/80.75C tj@80.75C/80.75C soc1@72C/72C cv2@70.968C/71.062C VDD_IN 29151mW/27763mW/29352mW VDD_CPU_GPU_CV 19098mW/17989mW/19267mW VDD_SOC 4179mW/4029mW/4226mW
08-10-2026 22:08:05 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.156C/76.156C cpu@80.5C/80.5C soc2@72.843C/72.843C soc0@74.312C/74.468C cv1@74.781C/74.781C gpu@80.75C/80.75C tj@80.75C/80.75C soc1@72.187C/72.187C cv2@71.031C/71.062C VDD_IN 29272mW/27772mW/29352mW VDD_CPU_GPU_CV 19147mW/17996mW/19267mW VDD_SOC 4226mW/4031mW/4226mW
08-10-2026 22:08:05 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.281C/76.281C cpu@80.718C/80.718C soc2@72.968C/72.968C soc0@74.406C/74.468C cv1@75.031C/75.031C gpu@80.687C/80.75C tj@80.718C/80.75C soc1@72.187C/72.187C cv2@71.062C/71.062C VDD_IN 29232mW/27781mW/29352mW VDD_CPU_GPU_CV 19068mW/18003mW/19267mW VDD_SOC 4226mW/4032mW/4226mW
08-10-2026 22:08:06 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.187C/76.281C cpu@80.875C/80.875C soc2@73C/73C soc0@74.468C/74.468C cv1@75C/75.031C gpu@80.843C/80.843C tj@80.875C/80.875C soc1@72.062C/72.187C cv2@71.093C/71.093C VDD_IN 29352mW/27791mW/29352mW VDD_CPU_GPU_CV 19187mW/18010mW/19267mW VDD_SOC 4226mW/4033mW/4226mW
08-10-2026 22:08:06 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.218C/76.281C cpu@80.593C/80.875C soc2@73.062C/73.062C soc0@74.562C/74.562C cv1@75.031C/75.031C gpu@80.75C/80.843C tj@80.906C/80.906C soc1@72.156C/72.187C cv2@71.062C/71.093C VDD_IN 29191mW/27799mW/29352mW VDD_CPU_GPU_CV 19028mW/18016mW/19267mW VDD_SOC 4226mW/4034mW/4226mW
08-10-2026 22:08:07 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.437C/76.437C cpu@80.812C/80.875C soc2@73.062C/73.062C soc0@74.562C/74.562C cv1@75C/75.031C gpu@80.843C/80.843C tj@80.843C/80.906C soc1@72.156C/72.187C cv2@71.375C/71.375C VDD_IN 29232mW/27808mW/29352mW VDD_CPU_GPU_CV 19028mW/18022mW/19267mW VDD_SOC 4186mW/4035mW/4226mW
08-10-2026 22:08:07 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.375C/76.437C cpu@80.937C/80.937C soc2@73.093C/73.093C soc0@74.625C/74.625C cv1@75.125C/75.125C gpu@80.937C/80.937C tj@80.937C/80.937C soc1@72.187C/72.187C cv2@71.406C/71.406C VDD_IN 29232mW/27817mW/29352mW VDD_CPU_GPU_CV 19028mW/18028mW/19267mW VDD_SOC 4226mW/4036mW/4226mW
08-10-2026 22:08:08 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.531C/76.531C cpu@80.875C/80.937C soc2@73.125C/73.125C soc0@74.562C/74.625C cv1@75.093C/75.125C gpu@80.906C/80.937C tj@80.906C/80.937C soc1@72.218C/72.218C cv2@71.375C/71.406C VDD_IN 29352mW/27826mW/29352mW VDD_CPU_GPU_CV 19068mW/18034mW/19267mW VDD_SOC 4220mW/4037mW/4226mW
08-10-2026 22:08:08 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.5C/76.531C cpu@80.875C/80.937C soc2@73.156C/73.156C soc0@74.656C/74.656C cv1@75.062C/75.125C gpu@80.937C/80.937C tj@80.937C/80.937C soc1@72.406C/72.406C cv2@71.437C/71.437C VDD_IN 29272mW/27834mW/29352mW VDD_CPU_GPU_CV 18988mW/18040mW/19267mW VDD_SOC 4179mW/4038mW/4226mW
08-10-2026 22:08:09 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.437C/76.531C cpu@80.906C/80.937C soc2@73.125C/73.156C soc0@74.718C/74.718C cv1@75.312C/75.312C gpu@80.937C/80.937C tj@80.937C/80.937C soc1@72.406C/72.406C cv2@71.437C/71.437C VDD_IN 29191mW/27842mW/29352mW VDD_CPU_GPU_CV 18988mW/18046mW/19267mW VDD_SOC 4179mW/4039mW/4226mW
08-10-2026 22:08:09 RAM 10722/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.5C/76.531C cpu@81C/81C soc2@73.25C/73.25C soc0@74.906C/74.906C cv1@75.218C/75.312C gpu@81.062C/81.062C tj@81.062C/81.062C soc1@72.468C/72.468C cv2@71.531C/71.531C VDD_IN 29272mW/27851mW/29352mW VDD_CPU_GPU_CV 19028mW/18051mW/19267mW VDD_SOC 4179mW/4040mW/4226mW
08-10-2026 22:08:10 RAM 10719/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.562C/76.562C cpu@80.968C/81C soc2@73.375C/73.375C soc0@74.843C/74.906C cv1@75.312C/75.312C gpu@81.093C/81.093C tj@81.093C/81.093C soc1@72.468C/72.468C cv2@71.562C/71.562C VDD_IN 29232mW/27859mW/29352mW VDD_CPU_GPU_CV 18988mW/18057mW/19267mW VDD_SOC 4220mW/4041mW/4226mW
08-10-2026 22:08:10 RAM 10719/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.656C/76.656C cpu@81C/81C soc2@73.25C/73.375C soc0@74.812C/74.906C cv1@75.437C/75.437C gpu@81C/81.093C tj@81C/81.093C soc1@72.5C/72.5C cv2@71.562C/71.562C VDD_IN 29352mW/27867mW/29352mW VDD_CPU_GPU_CV 19107mW/18063mW/19267mW VDD_SOC 4179mW/4042mW/4226mW
08-10-2026 22:08:11 RAM 10719/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.781C/76.781C cpu@81.312C/81.312C soc2@73.437C/73.437C soc0@74.906C/74.906C cv1@75.343C/75.437C gpu@81.25C/81.25C tj@81.312C/81.312C soc1@72.531C/72.531C cv2@71.593C/71.593C VDD_IN 29064mW/27874mW/29352mW VDD_CPU_GPU_CV 19187mW/18069mW/19267mW VDD_SOC 4226mW/4043mW/4226mW
08-10-2026 22:08:11 RAM 10719/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.843C/76.843C cpu@81.406C/81.406C soc2@73.406C/73.437C soc0@74.843C/74.906C cv1@75.375C/75.437C gpu@81.156C/81.25C tj@81.406C/81.406C soc1@72.562C/72.562C cv2@71.562C/71.593C VDD_IN 29232mW/27882mW/29352mW VDD_CPU_GPU_CV 19107mW/18075mW/19267mW VDD_SOC 4220mW/4044mW/4226mW
08-10-2026 22:08:12 RAM 10719/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.843C/76.843C cpu@81.218C/81.406C soc2@73.468C/73.468C soc0@74.937C/74.937C cv1@75.437C/75.437C gpu@81.281C/81.281C tj@81.281C/81.406C soc1@72.562C/72.562C cv2@71.781C/71.781C VDD_IN 29232mW/27890mW/29352mW VDD_CPU_GPU_CV 19107mW/18081mW/19267mW VDD_SOC 4179mW/4045mW/4226mW
08-10-2026 22:08:12 RAM 10719/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.875C/76.875C cpu@81.312C/81.406C soc2@73.468C/73.468C soc0@75.031C/75.031C cv1@75.437C/75.437C gpu@81.187C/81.281C tj@81.312C/81.406C soc1@72.625C/72.625C cv2@71.718C/71.781C VDD_IN 29191mW/27897mW/29352mW VDD_CPU_GPU_CV 19068mW/18087mW/19267mW VDD_SOC 4220mW/4046mW/4226mW
08-10-2026 22:08:13 RAM 10719/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.968C/76.968C cpu@81.375C/81.406C soc2@73.5C/73.5C soc0@74.937C/75.031C cv1@75.468C/75.468C gpu@81.25C/81.281C tj@81.375C/81.406C soc1@72.687C/72.687C cv2@71.843C/71.843C VDD_IN 29064mW/27904mW/29352mW VDD_CPU_GPU_CV 19068mW/18092mW/19267mW VDD_SOC 4226mW/4047mW/4226mW
08-10-2026 22:08:13 RAM 10719/15599MB (lfb 3x2MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@76.906C/76.968C cpu@81.25C/81.406C soc2@73.562C/73.562C soc0@75C/75.031C cv1@75.468C/75.468C gpu@81.468C/81.468C tj@81.468C/81.468C soc1@72.656C/72.687C cv2@71.781C/71.843C VDD_IN 29232mW/27911mW/29352mW VDD_CPU_GPU_CV 19068mW/18098mW/19267mW VDD_SOC 4220mW/4048mW/4226mW
08-10-2026 22:08:14 RAM 10714/15599MB (lfb 4x2MB) CPU [70%@729,42%@729,76%@729,36%@729,70%@729,36%@729,41%@729,41%@729] GR3D_FREQ 99% cv0@75C/76.968C cpu@79.031C/81.406C soc2@73.062C/73.562C soc0@75.093C/75.093C cv1@74.812C/75.468C gpu@80.156C/81.468C tj@80.156C/81.468C soc1@72.906C/72.906C cv2@71.656C/71.843C VDD_IN 24513mW/27892mW/29352mW VDD_CPU_GPU_CV 15504mW/18083mW/19267mW VDD_SOC 3876mW/4047mW/4226mW
08-10-2026 22:08:14 RAM 10714/15599MB (lfb 4x2MB) CPU [0%@729,2%@729,0%@729,1%@729,0%@729,0%@729,0%@729,2%@729] GR3D_FREQ 99% cv0@74.281C/76.968C cpu@78.312C/81.406C soc2@72.406C/73.562C soc0@75.031C/75.093C cv1@74.437C/75.468C gpu@78.906C/81.468C tj@78.906C/81.468C soc1@72.531C/72.906C cv2@71.281C/71.843C VDD_IN 15808mW/27825mW/29352mW VDD_CPU_GPU_CV 9005mW/18033mW/19267mW VDD_SOC 2966mW/4041mW/4226mW
08-10-2026 22:08:15 RAM 10714/15599MB (lfb 4x2MB) CPU [0%@729,1%@729,2%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@74C/76.968C cpu@78.093C/81.406C soc2@72.093C/73.562C soc0@74.718C/75.093C cv1@74.093C/75.468C gpu@78.5C/81.468C tj@78.5C/81.468C soc1@72.437C/72.906C cv2@71.031C/71.843C VDD_IN 13065mW/27744mW/29352mW VDD_CPU_GPU_CV 7008mW/17973mW/19267mW VDD_SOC 2686mW/4033mW/4226mW
08-10-2026 22:08:15 RAM 10714/15599MB (lfb 4x2MB) CPU [2%@729,1%@729,0%@729,2%@729,0%@729,0%@729,0%@729,2%@729] GR3D_FREQ 99% cv0@73.843C/76.968C cpu@77.75C/81.406C soc2@71.875C/73.562C soc0@74.562C/75.093C cv1@73.875C/75.468C gpu@78.437C/81.468C tj@78.437C/81.468C soc1@72.281C/72.906C cv2@71.031C/71.843C VDD_IN 12251mW/27660mW/29352mW VDD_CPU_GPU_CV 6411mW/17909mW/19267mW VDD_SOC 2564mW/4025mW/4226mW
08-10-2026 22:08:16 RAM 10714/15599MB (lfb 4x2MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@73.593C/76.968C cpu@77.531C/81.406C soc2@71.625C/73.562C soc0@74.343C/75.093C cv1@73.656C/75.468C gpu@78C/81.468C tj@78C/81.468C soc1@72.125C/72.906C cv2@70.781C/71.843C VDD_IN 11985mW/27574mW/29352mW VDD_CPU_GPU_CV 6208mW/17846mW/19267mW VDD_SOC 2564mW/4017mW/4226mW
08-10-2026 22:08:16 RAM 10714/15599MB (lfb 4x2MB) CPU [0%@729,0%@729,2%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@73.406C/76.968C cpu@77.406C/81.406C soc2@71.437C/73.562C soc0@74.218C/75.093C cv1@73.468C/75.468C gpu@78.031C/81.468C tj@78.031C/81.468C soc1@72C/72.906C cv2@70.593C/71.843C VDD_IN 11904mW/27490mW/29352mW VDD_CPU_GPU_CV 6126mW/17782mW/19267mW VDD_SOC 2523mW/4009mW/4226mW
08-10-2026 22:08:17 RAM 9513/15599MB (lfb 18x4MB) CPU [16%@1984,0%@1984,30%@1984,8%@1984,7%@1984,0%@1984,0%@1984,34%@1984] GR3D_FREQ 99% cv0@73.718C/76.968C cpu@78.218C/81.406C soc2@71.593C/73.562C soc0@74.281C/75.093C cv1@73.437C/75.468C gpu@77.656C/81.468C tj@78.218C/81.468C soc1@72C/72.906C cv2@70.375C/71.843C VDD_IN 12658mW/27410mW/29352mW VDD_CPU_GPU_CV 6654mW/17723mW/19267mW VDD_SOC 2645mW/4002mW/4226mW
08-10-2026 22:08:17 RAM 2691/15599MB (lfb 94x4MB) CPU [88%@729,0%@729,38%@729,0%@729,58%@729,0%@729,0%@729,76%@729] GR3D_FREQ 99% cv0@73.375C/76.968C cpu@77.343C/81.406C soc2@71.437C/73.562C soc0@74.031C/75.093C cv1@73.593C/75.468C gpu@77.937C/81.468C tj@77.937C/81.468C soc1@71.937C/72.906C cv2@70.437C/71.843C VDD_IN 14327mW/27340mW/29352mW VDD_CPU_GPU_CV 7373mW/17667mW/19267mW VDD_SOC 2966mW/3996mW/4226mW
08-10-2026 22:08:18 RAM 2691/15599MB (lfb 94x4MB) CPU [0%@729,1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@73.125C/76.968C cpu@77.125C/81.406C soc2@71.25C/73.562C soc0@73.937C/75.093C cv1@73.343C/75.468C gpu@77.593C/81.468C tj@77.593C/81.468C soc1@71.75C/72.906C cv2@70.343C/71.843C VDD_IN 12577mW/27261mW/29352mW VDD_CPU_GPU_CV 6492mW/17608mW/19267mW VDD_SOC 2645mW/3989mW/4226mW
08-10-2026 22:08:18 RAM 2691/15599MB (lfb 94x4MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@73.125C/76.968C cpu@77.062C/81.406C soc2@71.125C/73.562C soc0@73.812C/75.093C cv1@73.187C/75.468C gpu@77.531C/81.468C tj@77.531C/81.468C soc1@71.625C/72.906C cv2@70.25C/71.843C VDD_IN 12007mW/27181mW/29352mW VDD_CPU_GPU_CV 6208mW/17547mW/19267mW VDD_SOC 2564mW/3982mW/4226mW
08-10-2026 22:08:19 RAM 2691/15599MB (lfb 94x4MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@72.875C/76.968C cpu@76.781C/81.406C soc2@70.843C/73.562C soc0@73.781C/75.093C cv1@73C/75.468C gpu@77.375C/81.468C tj@77.375C/81.468C soc1@71.625C/72.906C cv2@70C/71.843C VDD_IN 11863mW/27100mW/29352mW VDD_CPU_GPU_CV 6086mW/17487mW/19267mW VDD_SOC 2523mW/3974mW/4226mW
08-10-2026 22:08:19 RAM 2691/15599MB (lfb 94x4MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@72.781C/76.968C cpu@76.625C/81.406C soc2@70.781C/73.562C soc0@73.687C/75.093C cv1@72.812C/75.468C gpu@77.062C/81.468C tj@77.062C/81.468C soc1@71.531C/72.906C cv2@69.875C/71.843C VDD_IN 11822mW/27020mW/29352mW VDD_CPU_GPU_CV 6086mW/17427mW/19267mW VDD_SOC 2523mW/3966mW/4226mW
08-10-2026 22:08:20 RAM 2690/15599MB (lfb 94x4MB) CPU [0%@729,1%@729,1%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@72.562C/76.968C cpu@76.531C/81.406C soc2@70.718C/73.562C soc0@73.625C/75.093C cv1@72.875C/75.468C gpu@76.937C/81.468C tj@76.937C/81.468C soc1@71.375C/72.906C cv2@69.781C/71.843C VDD_IN 11700mW/26940mW/29352mW VDD_CPU_GPU_CV 5964mW/17368mW/19267mW VDD_SOC 2523mW/3959mW/4226mW
08-10-2026 22:08:20 RAM 2690/15599MB (lfb 94x4MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@72.468C/76.968C cpu@76.656C/81.406C soc2@70.656C/73.562C soc0@73.5C/75.093C cv1@72.75C/75.468C gpu@76.812C/81.468C tj@76.812C/81.468C soc1@71.312C/72.906C cv2@69.625C/71.843C VDD_IN 11659mW/26861mW/29352mW VDD_CPU_GPU_CV 5924mW/17308mW/19267mW VDD_SOC 2523mW/3951mW/4226mW
08-10-2026 22:08:21 RAM 2689/15599MB (lfb 94x4MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 99% cv0@72.531C/76.968C cpu@76.375C/81.406C soc2@70.468C/73.562C soc0@73.375C/75.093C cv1@72.656C/75.468C gpu@76.593C/81.468C tj@76.781C/81.468C soc1@71.312C/72.906C cv2@69.687C/71.843C VDD_IN 11618mW/26783mW/29352mW VDD_CPU_GPU_CV 5883mW/17250mW/19267mW VDD_SOC 2523mW/3944mW/4226mW
