08-10-2026 23:01:46 RAM 12226/15599MB (lfb 10x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@67.062C/67.062C cpu@71.687C/71.687C soc2@64C/64C soc0@65.375C/65.375C cv1@65.937C/65.937C gpu@71.312C/71.906C tj@71.687C/71.906C soc1@63.218C/63.218C cv2@61.406C/61.406C VDD_IN 31117mW/27148mW/32325mW VDD_CPU_GPU_CV 19068mW/16509mW/20309mW VDD_SOC 4983mW/4368mW/5136mW
08-10-2026 23:01:47 RAM 12226/15599MB (lfb 10x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@67.125C/67.125C cpu@71.687C/71.687C soc2@64.093C/64.093C soc0@65.437C/65.437C cv1@66.031C/66.031C gpu@71.5C/71.906C tj@71.687C/71.906C soc1@63.312C/63.312C cv2@61.562C/61.562C VDD_IN 31037mW/27227mW/32325mW VDD_CPU_GPU_CV 18948mW/16558mW/20309mW VDD_SOC 5104mW/4383mW/5136mW
08-10-2026 23:01:47 RAM 12226/15599MB (lfb 10x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@67.281C/67.281C cpu@71.906C/71.906C soc2@64.125C/64.125C soc0@65.625C/65.625C cv1@66.187C/66.187C gpu@71.718C/71.906C tj@71.906C/71.906C soc1@63.406C/63.406C cv2@61.75C/61.75C VDD_IN 31037mW/27303mW/32325mW VDD_CPU_GPU_CV 18908mW/16605mW/20309mW VDD_SOC 5104mW/4398mW/5136mW
08-10-2026 23:01:48 RAM 12226/15599MB (lfb 10x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@67.437C/67.437C cpu@71.937C/71.937C soc2@64.343C/64.343C soc0@65.718C/65.718C cv1@66.343C/66.343C gpu@71.843C/71.906C tj@71.937C/71.937C soc1@63.687C/63.687C cv2@61.843C/61.843C VDD_IN 30997mW/27376mW/32325mW VDD_CPU_GPU_CV 18908mW/16651mW/20309mW VDD_SOC 5144mW/4412mW/5144mW
08-10-2026 23:01:48 RAM 12226/15599MB (lfb 10x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@67.531C/67.531C cpu@72.156C/72.156C soc2@64.375C/64.375C soc0@65.781C/65.781C cv1@66.468C/66.468C gpu@72.062C/72.062C tj@72.156C/72.156C soc1@63.75C/63.75C cv2@61.906C/61.906C VDD_IN 31158mW/27448mW/32325mW VDD_CPU_GPU_CV 18948mW/16695mW/20309mW VDD_SOC 5144mW/4426mW/5144mW
08-10-2026 23:01:49 RAM 12226/15599MB (lfb 10x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@67.562C/67.562C cpu@72.187C/72.187C soc2@64.406C/64.406C soc0@65.875C/65.875C cv1@66.468C/66.468C gpu@72.218C/72.218C tj@72.218C/72.218C soc1@63.812C/63.812C cv2@62.031C/62.031C VDD_IN 30997mW/27515mW/32325mW VDD_CPU_GPU_CV 18749mW/16733mW/20309mW VDD_SOC 5144mW/4440mW/5144mW
08-10-2026 23:01:49 RAM 12226/15599MB (lfb 10x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@67.687C/67.687C cpu@72.281C/72.281C soc2@64.656C/64.656C soc0@66.093C/66.093C cv1@66.75C/66.75C gpu@72.375C/72.375C tj@72.375C/72.375C soc1@63.875C/63.875C cv2@62.062C/62.062C VDD_IN 31117mW/27582mW/32325mW VDD_CPU_GPU_CV 18868mW/16773mW/20309mW VDD_SOC 5144mW/4453mW/5144mW
08-10-2026 23:01:50 RAM 11431/15599MB (lfb 109x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 100% cv0@67.906C/67.906C cpu@72.812C/72.812C soc2@64.812C/64.812C soc0@66.187C/66.187C cv1@66.937C/66.937C gpu@72C/72.375C tj@72.812C/72.812C soc1@64.062C/64.062C cv2@62.343C/62.343C VDD_IN 31470mW/27653mW/32325mW VDD_CPU_GPU_CV 18033mW/16796mW/20309mW VDD_SOC 5658mW/4475mW/5658mW
08-10-2026 23:01:50 RAM 9190/15599MB (lfb 134x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 100% cv0@68.031C/68.031C cpu@72.875C/72.875C soc2@64.875C/64.875C soc0@66.281C/66.281C cv1@66.937C/66.937C gpu@71.843C/72.375C tj@72.875C/72.875C soc1@64.093C/64.093C cv2@62.531C/62.531C VDD_IN 30947mW/27712mW/32325mW VDD_CPU_GPU_CV 17316mW/16805mW/20309mW VDD_SOC 5827mW/4499mW/5827mW
08-10-2026 23:01:51 RAM 8470/15599MB (lfb 140x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@68.25C/68.25C cpu@73C/73C soc2@65.062C/65.062C soc0@66.343C/66.343C cv1@67.25C/67.25C gpu@72C/72.375C tj@73C/73C soc1@64.25C/64.25C cv2@62.468C/62.531C VDD_IN 31188mW/27773mW/32325mW VDD_CPU_GPU_CV 17435mW/16816mW/20309mW VDD_SOC 5898mW/4524mW/5898mW
08-10-2026 23:01:51 RAM 9111/15599MB (lfb 138x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 7% cv0@68.343C/68.343C cpu@73.187C/73.187C soc2@65.062C/65.062C soc0@66.437C/66.437C cv1@67.218C/67.25C gpu@70.406C/72.375C tj@73.218C/73.218C soc1@64.406C/64.406C cv2@62.75C/62.75C VDD_IN 27820mW/27773mW/32325mW VDD_CPU_GPU_CV 15295mW/16790mW/20309mW VDD_SOC 5354mW/4538mW/5898mW
08-10-2026 23:01:52 RAM 8129/15599MB (lfb 158x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 22% cv0@68.218C/68.343C cpu@73.218C/73.218C soc2@64.812C/65.062C soc0@66.343C/66.437C cv1@67.125C/67.25C gpu@69.687C/72.375C tj@73.218C/73.218C soc1@64.468C/64.468C cv2@62.718C/62.75C VDD_IN 19769mW/27638mW/32325mW VDD_CPU_GPU_CV 10345mW/16681mW/20309mW VDD_SOC 4051mW/4530mW/5898mW
08-10-2026 23:01:52 RAM 6765/15599MB (lfb 158x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 0% cv0@68.25C/68.343C cpu@72.75C/73.218C soc2@64.5C/65.062C soc0@66.218C/66.437C cv1@67.125C/67.25C gpu@68.75C/72.375C tj@72.75C/73.218C soc1@64.437C/64.468C cv2@62.593C/62.75C VDD_IN 15808mW/27441mW/32325mW VDD_CPU_GPU_CV 8413mW/16543mW/20309mW VDD_SOC 3124mW/4506mW/5898mW
08-10-2026 23:01:53 RAM 5547/15599MB (lfb 177x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,98%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 12% cv0@68C/68.343C cpu@72.531C/73.218C soc2@64.437C/65.062C soc0@66.062C/66.437C cv1@66.906C/67.25C gpu@68.687C/72.375C tj@72.531C/73.218C soc1@64.437C/64.468C cv2@62.468C/62.75C VDD_IN 14305mW/27225mW/32325mW VDD_CPU_GPU_CV 7725mW/16398mW/20309mW VDD_SOC 2804mW/4478mW/5898mW
08-10-2026 23:01:53 RAM 6502/15599MB (lfb 177x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 23% cv0@67.812C/68.343C cpu@72.562C/73.218C soc2@64.312C/65.062C soc0@65.968C/66.437C cv1@66.843C/67.25C gpu@68.687C/72.375C tj@72.562C/73.218C soc1@64.437C/64.468C cv2@62.343C/62.75C VDD_IN 14996mW/27028mW/32325mW VDD_CPU_GPU_CV 7766mW/16259mW/20309mW VDD_SOC 3048mW/4455mW/5898mW
08-10-2026 23:01:54 RAM 8879/15599MB (lfb 17x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 40% cv0@67.843C/68.343C cpu@72.468C/73.218C soc2@64.25C/65.062C soc0@65.906C/66.437C cv1@66.843C/67.25C gpu@68.437C/72.375C tj@72.468C/73.218C soc1@64.312C/64.468C cv2@62.343C/62.75C VDD_IN 14996mW/26837mW/32325mW VDD_CPU_GPU_CV 7604mW/16122mW/20309mW VDD_SOC 3169mW/4435mW/5898mW
08-10-2026 23:01:54 RAM 9491/15599MB (lfb 17x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@67.781C/68.343C cpu@72.25C/73.218C soc2@64.125C/65.062C soc0@65.906C/66.437C cv1@66.781C/67.25C gpu@68.5C/72.375C tj@72.25C/73.218C soc1@64.406C/64.468C cv2@62.25C/62.75C VDD_IN 15971mW/26667mW/32325mW VDD_CPU_GPU_CV 8049mW/15996mW/20309mW VDD_SOC 3367mW/4418mW/5898mW
08-10-2026 23:01:55 RAM 9579/15599MB (lfb 13x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,98%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@67.562C/68.343C cpu@72.062C/73.218C soc2@64.281C/65.062C soc0@66C/66.437C cv1@66.906C/67.25C gpu@71.218C/72.375C tj@72.062C/73.218C soc1@64.375C/64.468C cv2@62.25C/62.75C VDD_IN 20418mW/26571mW/32325mW VDD_CPU_GPU_CV 11856mW/15932mW/20309mW VDD_SOC 3518mW/4404mW/5898mW
08-10-2026 23:01:55 RAM 9618/15599MB (lfb 13x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@67.625C/68.343C cpu@72.25C/73.218C soc2@64.5C/65.062C soc0@66.312C/66.437C cv1@66.812C/67.25C gpu@72.218C/72.375C tj@72.218C/73.218C soc1@64.437C/64.468C cv2@62.343C/62.75C VDD_IN 28022mW/26593mW/32325mW VDD_CPU_GPU_CV 17543mW/15956mW/20309mW VDD_SOC 4186mW/4401mW/5898mW
08-10-2026 23:01:56 RAM 9640/15599MB (lfb 13x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@67.75C/68.343C cpu@72.531C/73.218C soc2@64.843C/65.062C soc0@66.5C/66.5C cv1@67.062C/67.25C gpu@72.562C/72.562C tj@72.562C/73.218C soc1@64.5C/64.5C cv2@62.562C/62.75C VDD_IN 30192mW/26647mW/32325mW VDD_CPU_GPU_CV 19187mW/16005mW/20309mW VDD_SOC 4380mW/4401mW/5898mW
08-10-2026 23:01:56 RAM 9859/15599MB (lfb 12x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@68C/68.343C cpu@72.593C/73.218C soc2@65.062C/65.062C soc0@66.656C/66.656C cv1@67.156C/67.25C gpu@73.125C/73.125C tj@72.875C/73.218C soc1@64.562C/64.562C cv2@62.75C/62.75C VDD_IN 31037mW/26711mW/32325mW VDD_CPU_GPU_CV 19832mW/16061mW/20309mW VDD_SOC 4501mW/4402mW/5898mW
08-10-2026 23:01:57 RAM 11648/15599MB (lfb 4x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@68.281C/68.343C cpu@73.031C/73.218C soc2@65.25C/65.25C soc0@66.75C/66.75C cv1@67.343C/67.343C gpu@73.218C/73.218C tj@73.218C/73.218C soc1@64.593C/64.593C cv2@63C/63C VDD_IN 31681mW/26783mW/32325mW VDD_CPU_GPU_CV 20110mW/16120mW/20309mW VDD_SOC 4735mW/4407mW/5898mW
08-10-2026 23:01:57 RAM 12109/15599MB (lfb 5x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@68.406C/68.406C cpu@72.968C/73.218C soc2@65.406C/65.406C soc0@66.906C/66.906C cv1@67.375C/67.375C gpu@73.125C/73.218C tj@73.125C/73.218C soc1@64.875C/64.875C cv2@63.187C/63.187C VDD_IN 32003mW/26858mW/32325mW VDD_CPU_GPU_CV 20070mW/16176mW/20309mW VDD_SOC 4895mW/4414mW/5898mW
08-10-2026 23:01:58 RAM 12260/15599MB (lfb 5x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@68.562C/68.562C cpu@73C/73.218C soc2@65.593C/65.593C soc0@67.093C/67.093C cv1@67.593C/67.593C gpu@73.906C/73.906C tj@73.906C/73.906C soc1@64.875C/64.875C cv2@63.281C/63.281C VDD_IN 31802mW/26928mW/32325mW VDD_CPU_GPU_CV 20030mW/16230mW/20309mW VDD_SOC 4775mW/4419mW/5898mW
08-10-2026 23:01:58 RAM 12271/15599MB (lfb 8x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@68.718C/68.718C cpu@73.156C/73.218C soc2@65.718C/65.718C soc0@67.187C/67.187C cv1@67.687C/67.687C gpu@73.75C/73.906C tj@73.75C/73.906C soc1@65.031C/65.031C cv2@63.406C/63.406C VDD_IN 31721mW/26994mW/32325mW VDD_CPU_GPU_CV 19991mW/16283mW/20309mW VDD_SOC 4574mW/4421mW/5898mW
08-10-2026 23:01:59 RAM 12309/15599MB (lfb 6x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@68.812C/68.812C cpu@73.218C/73.218C soc2@65.781C/65.781C soc0@67.312C/67.312C cv1@67.812C/67.812C gpu@73.906C/73.906C tj@73.906C/73.906C soc1@65.281C/65.281C cv2@63.593C/63.593C VDD_IN 31641mW/27058mW/32325mW VDD_CPU_GPU_CV 20030mW/16334mW/20309mW VDD_SOC 4494mW/4422mW/5898mW
08-10-2026 23:01:59 RAM 12361/15599MB (lfb 5x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.031C/69.031C cpu@73.375C/73.375C soc2@65.906C/65.906C soc0@67.375C/67.375C cv1@67.968C/67.968C gpu@73.875C/73.906C tj@73.875C/73.906C soc1@65.281C/65.281C cv2@63.656C/63.656C VDD_IN 31480mW/27118mW/32325mW VDD_CPU_GPU_CV 19911mW/16382mW/20309mW VDD_SOC 4454mW/4423mW/5898mW
08-10-2026 23:02:00 RAM 12372/15599MB (lfb 5x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.187C/69.187C cpu@73.656C/73.656C soc2@66.031C/66.031C soc0@67.593C/67.593C cv1@68.125C/68.125C gpu@73.562C/73.906C tj@73.656C/73.906C soc1@65.437C/65.437C cv2@63.781C/63.781C VDD_IN 31278mW/27173mW/32325mW VDD_CPU_GPU_CV 19355mW/16422mW/20309mW VDD_SOC 4855mW/4428mW/5898mW
08-10-2026 23:02:00 RAM 12372/15599MB (lfb 5x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.281C/69.281C cpu@73.875C/73.875C soc2@66.156C/66.156C soc0@67.687C/67.687C cv1@68.343C/68.343C gpu@73.875C/73.906C tj@73.875C/73.906C soc1@65.531C/65.531C cv2@63.875C/63.875C VDD_IN 31278mW/27227mW/32325mW VDD_CPU_GPU_CV 19156mW/16458mW/20309mW VDD_SOC 5056mW/4437mW/5898mW
08-10-2026 23:02:01 RAM 12364/15599MB (lfb 6x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.437C/69.437C cpu@74.093C/74.093C soc2@66.375C/66.375C soc0@67.812C/67.812C cv1@68.406C/68.406C gpu@73.781C/73.906C tj@74.093C/74.093C soc1@65.562C/65.562C cv2@63.968C/63.968C VDD_IN 31198mW/27279mW/32325mW VDD_CPU_GPU_CV 18988mW/16491mW/20309mW VDD_SOC 5144mW/4446mW/5898mW
08-10-2026 23:02:01 RAM 12364/15599MB (lfb 6x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.406C/69.437C cpu@74.062C/74.093C soc2@66.406C/66.406C soc0@67.937C/67.937C cv1@68.5C/68.5C gpu@74.156C/74.156C tj@74.281C/74.281C soc1@65.687C/65.687C cv2@64.093C/64.093C VDD_IN 31198mW/27329mW/32325mW VDD_CPU_GPU_CV 18878mW/16521mW/20309mW VDD_SOC 5144mW/4455mW/5898mW
08-10-2026 23:02:02 RAM 12356/15599MB (lfb 6x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.718C/69.718C cpu@74.218C/74.218C soc2@66.531C/66.531C soc0@68C/68C cv1@68.593C/68.593C gpu@73.968C/74.156C tj@74.218C/74.281C soc1@65.75C/65.75C cv2@64.218C/64.218C VDD_IN 31158mW/27377mW/32325mW VDD_CPU_GPU_CV 18868mW/16551mW/20309mW VDD_SOC 5184mW/4464mW/5898mW
08-10-2026 23:02:02 RAM 12356/15599MB (lfb 6x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.687C/69.718C cpu@74.281C/74.281C soc2@66.625C/66.625C soc0@68C/68C cv1@68.593C/68.593C gpu@74.125C/74.156C tj@74.25C/74.281C soc1@65.843C/65.843C cv2@64.437C/64.437C VDD_IN 31198mW/27425mW/32325mW VDD_CPU_GPU_CV 18908mW/16580mW/20309mW VDD_SOC 5144mW/4472mW/5898mW
08-10-2026 23:02:03 RAM 12352/15599MB (lfb 7x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.968C/69.968C cpu@74.312C/74.312C soc2@66.687C/66.687C soc0@68.093C/68.093C cv1@68.75C/68.75C gpu@74.187C/74.187C tj@74.437C/74.437C soc1@65.968C/65.968C cv2@64.5C/64.5C VDD_IN 31117mW/27471mW/32325mW VDD_CPU_GPU_CV 18878mW/16609mW/20309mW VDD_SOC 5184mW/4481mW/5898mW
08-10-2026 23:02:04 RAM 12352/15599MB (lfb 7x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.062C/70.062C cpu@74.468C/74.468C soc2@66.781C/66.781C soc0@68.218C/68.218C cv1@68.812C/68.812C gpu@74.343C/74.343C tj@74.468C/74.468C soc1@66.187C/66.187C cv2@64.5C/64.5C VDD_IN 31117mW/27515mW/32325mW VDD_CPU_GPU_CV 18908mW/16637mW/20309mW VDD_SOC 5144mW/4489mW/5898mW
08-10-2026 23:02:04 RAM 12346/15599MB (lfb 6x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.062C/70.062C cpu@74.562C/74.562C soc2@66.843C/66.843C soc0@68.343C/68.343C cv1@68.875C/68.875C gpu@74.687C/74.687C tj@74.687C/74.687C soc1@66.281C/66.281C cv2@64.687C/64.687C VDD_IN 31077mW/27558mW/32325mW VDD_CPU_GPU_CV 18789mW/16663mW/20309mW VDD_SOC 5184mW/4498mW/5898mW
08-10-2026 23:02:05 RAM 12346/15599MB (lfb 6x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.187C/70.187C cpu@74.687C/74.687C soc2@66.968C/66.968C soc0@68.437C/68.437C cv1@69C/69C gpu@74.625C/74.687C tj@74.687C/74.687C soc1@66.343C/66.343C cv2@64.75C/64.75C VDD_IN 31158mW/27601mW/32325mW VDD_CPU_GPU_CV 18868mW/16689mW/20309mW VDD_SOC 5184mW/4506mW/5898mW
08-10-2026 23:02:05 RAM 12340/15599MB (lfb 7x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.25C/70.25C cpu@74.937C/74.937C soc2@67.218C/67.218C soc0@68.687C/68.687C cv1@69.25C/69.25C gpu@74.625C/74.687C tj@74.937C/74.937C soc1@66.468C/66.468C cv2@64.843C/64.843C VDD_IN 31198mW/27643mW/32325mW VDD_CPU_GPU_CV 18908mW/16715mW/20309mW VDD_SOC 5184mW/4514mW/5898mW
08-10-2026 23:02:06 RAM 12340/15599MB (lfb 7x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.343C/70.343C cpu@74.843C/74.937C soc2@67.281C/67.281C soc0@68.75C/68.75C cv1@69.281C/69.281C gpu@74.812C/74.812C tj@74.843C/74.937C soc1@66.468C/66.468C cv2@64.906C/64.906C VDD_IN 31278mW/27685mW/32325mW VDD_CPU_GPU_CV 18957mW/16741mW/20309mW VDD_SOC 5176mW/4522mW/5898mW
08-10-2026 23:02:06 RAM 12335/15599MB (lfb 7x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.375C/70.375C cpu@75C/75C soc2@67.343C/67.343C soc0@68.781C/68.781C cv1@69.375C/69.375C gpu@74.843C/74.843C tj@75.031C/75.031C soc1@66.5C/66.5C cv2@65.062C/65.062C VDD_IN 31278mW/27727mW/32325mW VDD_CPU_GPU_CV 19028mW/16767mW/20309mW VDD_SOC 5184mW/4529mW/5898mW
08-10-2026 23:02:07 RAM 12335/15599MB (lfb 7x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.593C/70.593C cpu@75.093C/75.093C soc2@67.468C/67.468C soc0@68.843C/68.843C cv1@69.343C/69.375C gpu@75.093C/75.093C tj@75.093C/75.093C soc1@66.625C/66.625C cv2@65.343C/65.343C VDD_IN 31158mW/27766mW/32325mW VDD_CPU_GPU_CV 18798mW/16791mW/20309mW VDD_SOC 5184mW/4537mW/5898mW
08-10-2026 23:02:07 RAM 12330/15599MB (lfb 7x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.531C/70.593C cpu@75.312C/75.312C soc2@67.593C/67.593C soc0@69C/69C cv1@69.5C/69.5C gpu@75.031C/75.093C tj@75.312C/75.312C soc1@66.781C/66.781C cv2@65.187C/65.343C VDD_IN 31198mW/27804mW/32325mW VDD_CPU_GPU_CV 18878mW/16814mW/20309mW VDD_SOC 5176mW/4544mW/5898mW
08-10-2026 23:02:08 RAM 11485/15599MB (lfb 16x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.437C/70.593C cpu@74.968C/75.312C soc2@67.562C/67.593C soc0@69.093C/69.093C cv1@69.468C/69.5C gpu@76.031C/76.031C tj@76.031C/76.031C soc1@66.843C/66.843C cv2@65.406C/65.406C VDD_IN 31520mW/27846mW/32325mW VDD_CPU_GPU_CV 19713mW/16846mW/20309mW VDD_SOC 4855mW/4547mW/5898mW
08-10-2026 23:02:08 RAM 10510/15599MB (lfb 92x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.5C/70.593C cpu@75.031C/75.312C soc2@67.656C/67.656C soc0@69.156C/69.156C cv1@69.531C/69.531C gpu@76.156C/76.156C tj@76.156C/76.156C soc1@67C/67C cv2@65.406C/65.406C VDD_IN 31681mW/27888mW/32325mW VDD_CPU_GPU_CV 20150mW/16883mW/20309mW VDD_SOC 4694mW/4549mW/5898mW
08-10-2026 23:02:09 RAM 8356/15599MB (lfb 118x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.656C/70.656C cpu@75.093C/75.312C soc2@67.718C/67.718C soc0@69.281C/69.281C cv1@69.625C/69.625C gpu@76.343C/76.343C tj@76.343C/76.343C soc1@67.062C/67.062C cv2@65.625C/65.625C VDD_IN 31681mW/27929mW/32325mW VDD_CPU_GPU_CV 20150mW/16918mW/20309mW VDD_SOC 4694mW/4550mW/5898mW
08-10-2026 23:02:09 RAM 9456/15599MB (lfb 117x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.718C/70.718C cpu@75.312C/75.312C soc2@67.875C/67.875C soc0@69.375C/69.375C cv1@69.656C/69.656C gpu@76.375C/76.375C tj@76.375C/76.375C soc1@67.187C/67.187C cv2@65.656C/65.656C VDD_IN 31721mW/27970mW/32325mW VDD_CPU_GPU_CV 20189mW/16953mW/20309mW VDD_SOC 4654mW/4552mW/5898mW
08-10-2026 23:02:10 RAM 9456/15599MB (lfb 117x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@70.906C/70.906C cpu@75.375C/75.375C soc2@67.875C/67.875C soc0@69.5C/69.5C cv1@69.968C/69.968C gpu@76.125C/76.375C tj@76.125C/76.375C soc1@67.218C/67.218C cv2@65.687C/65.687C VDD_IN 32124mW/28014mW/32325mW VDD_CPU_GPU_CV 20030mW/16986mW/20309mW VDD_SOC 4975mW/4556mW/5898mW
08-10-2026 23:02:10 RAM 9933/15599MB (lfb 117x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@71.093C/71.093C cpu@75.468C/75.468C soc2@68.031C/68.031C soc0@69.687C/69.687C cv1@70.031C/70.031C gpu@76.375C/76.375C tj@76.375C/76.375C soc1@67.312C/67.312C cv2@65.875C/65.875C VDD_IN 32003mW/28056mW/32325mW VDD_CPU_GPU_CV 19872mW/17016mW/20309mW VDD_SOC 4895mW/4560mW/5898mW
