08-10-2026 21:40:31 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.062C/66.093C cpu@70.562C/70.593C soc2@62.5C/62.531C soc0@63.906C/63.968C cv1@65.125C/65.125C gpu@68C/68.156C tj@70.562C/70.593C soc1@62.625C/62.687C cv2@60.437C/60.468C VDD_IN 17650mW/16889mW/17650mW VDD_CPU_GPU_CV 11975mW/11273mW/12015mW VDD_SOC 2475mW/2446mW/2475mW
08-10-2026 21:40:32 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@65.937C/66.093C cpu@70.656C/70.656C soc2@62.531C/62.531C soc0@64.031C/64.031C cv1@65.156C/65.156C gpu@67.968C/68.156C tj@70.656C/70.656C soc1@62.656C/62.687C cv2@60.437C/60.468C VDD_IN 17650mW/16907mW/17650mW VDD_CPU_GPU_CV 12015mW/11291mW/12015mW VDD_SOC 2475mW/2447mW/2475mW
08-10-2026 21:40:32 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@65.968C/66.093C cpu@70.406C/70.656C soc2@62.468C/62.531C soc0@64C/64.031C cv1@65.187C/65.187C gpu@68.125C/68.156C tj@70.406C/70.656C soc1@62.562C/62.687C cv2@60.437C/60.468C VDD_IN 17650mW/16924mW/17650mW VDD_CPU_GPU_CV 12015mW/11308mW/12015mW VDD_SOC 2475mW/2447mW/2475mW
08-10-2026 21:40:33 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@65.937C/66.093C cpu@70.625C/70.656C soc2@62.593C/62.593C soc0@63.968C/64.031C cv1@65.218C/65.218C gpu@68.125C/68.156C tj@70.625C/70.656C soc1@62.656C/62.687C cv2@60.406C/60.468C VDD_IN 17650mW/16941mW/17650mW VDD_CPU_GPU_CV 12015mW/11324mW/12015mW VDD_SOC 2475mW/2448mW/2475mW
08-10-2026 21:40:33 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.031C/66.093C cpu@70.562C/70.656C soc2@62.593C/62.593C soc0@63.937C/64.031C cv1@65.093C/65.218C gpu@68C/68.156C tj@70.625C/70.656C soc1@62.562C/62.687C cv2@60.656C/60.656C VDD_IN 17650mW/16957mW/17650mW VDD_CPU_GPU_CV 12015mW/11339mW/12015mW VDD_SOC 2475mW/2448mW/2475mW
08-10-2026 21:40:34 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.125C/66.125C cpu@70.468C/70.656C soc2@62.593C/62.593C soc0@64.031C/64.031C cv1@65.125C/65.218C gpu@68.25C/68.25C tj@70.468C/70.656C soc1@62.718C/62.718C cv2@60.5C/60.656C VDD_IN 17650mW/16972mW/17650mW VDD_CPU_GPU_CV 11975mW/11353mW/12015mW VDD_SOC 2475mW/2449mW/2475mW
08-10-2026 21:40:34 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.125C/66.125C cpu@70.468C/70.656C soc2@62.562C/62.593C soc0@64.031C/64.031C cv1@65.093C/65.218C gpu@68.062C/68.25C tj@70.468C/70.656C soc1@62.781C/62.781C cv2@60.5C/60.656C VDD_IN 17609mW/16985mW/17650mW VDD_CPU_GPU_CV 11975mW/11366mW/12015mW VDD_SOC 2475mW/2450mW/2475mW
08-10-2026 21:40:35 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.062C/66.125C cpu@70.656C/70.656C soc2@62.593C/62.593C soc0@64.062C/64.062C cv1@65.218C/65.218C gpu@68.343C/68.343C tj@70.562C/70.656C soc1@62.625C/62.781C cv2@60.562C/60.656C VDD_IN 17650mW/16999mW/17650mW VDD_CPU_GPU_CV 11975mW/11379mW/12015mW VDD_SOC 2475mW/2450mW/2475mW
08-10-2026 21:40:35 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.093C/66.125C cpu@70.5C/70.656C soc2@62.562C/62.593C soc0@64.062C/64.062C cv1@65.093C/65.218C gpu@68.218C/68.343C tj@70.5C/70.656C soc1@62.75C/62.781C cv2@60.468C/60.656C VDD_IN 17609mW/17012mW/17650mW VDD_CPU_GPU_CV 11975mW/11391mW/12015mW VDD_SOC 2475mW/2451mW/2475mW
08-10-2026 21:40:36 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.125C/66.125C cpu@70.531C/70.656C soc2@62.687C/62.687C soc0@64.125C/64.125C cv1@65.281C/65.281C gpu@68.125C/68.343C tj@70.531C/70.656C soc1@62.625C/62.781C cv2@60.437C/60.656C VDD_IN 17650mW/17024mW/17650mW VDD_CPU_GPU_CV 12015mW/11404mW/12015mW VDD_SOC 2475mW/2451mW/2475mW
08-10-2026 21:40:37 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66C/66.125C cpu@70.718C/70.718C soc2@62.656C/62.687C soc0@64.062C/64.125C cv1@65.218C/65.281C gpu@68.062C/68.343C tj@70.718C/70.718C soc1@62.625C/62.781C cv2@60.687C/60.687C VDD_IN 17650mW/17037mW/17650mW VDD_CPU_GPU_CV 11975mW/11415mW/12015mW VDD_SOC 2475mW/2452mW/2475mW
08-10-2026 21:40:37 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.187C/66.187C cpu@70.562C/70.718C soc2@62.718C/62.718C soc0@64.125C/64.125C cv1@65.187C/65.281C gpu@68.312C/68.343C tj@70.562C/70.718C soc1@62.625C/62.781C cv2@60.5C/60.687C VDD_IN 17650mW/17048mW/17650mW VDD_CPU_GPU_CV 11975mW/11426mW/12015mW VDD_SOC 2475mW/2452mW/2475mW
08-10-2026 21:40:38 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.25C/66.25C cpu@70.625C/70.718C soc2@62.718C/62.718C soc0@64.031C/64.125C cv1@65.156C/65.281C gpu@68.093C/68.343C tj@70.625C/70.718C soc1@62.656C/62.781C cv2@60.562C/60.687C VDD_IN 17609mW/17059mW/17650mW VDD_CPU_GPU_CV 11934mW/11435mW/12015mW VDD_SOC 2475mW/2452mW/2475mW
08-10-2026 21:40:38 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.156C/66.25C cpu@70.687C/70.718C soc2@62.718C/62.718C soc0@64.125C/64.125C cv1@65.125C/65.281C gpu@68.406C/68.406C tj@70.687C/70.718C soc1@62.75C/62.781C cv2@60.562C/60.687C VDD_IN 17609mW/17069mW/17650mW VDD_CPU_GPU_CV 11975mW/11445mW/12015mW VDD_SOC 2475mW/2453mW/2475mW
08-10-2026 21:40:39 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.156C/66.25C cpu@70.718C/70.718C soc2@62.75C/62.75C soc0@64.156C/64.156C cv1@65.281C/65.281C gpu@68.187C/68.406C tj@70.718C/70.718C soc1@62.687C/62.781C cv2@60.468C/60.687C VDD_IN 17650mW/17080mW/17650mW VDD_CPU_GPU_CV 11975mW/11455mW/12015mW VDD_SOC 2475mW/2453mW/2475mW
08-10-2026 21:40:39 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.156C/66.25C cpu@70.781C/70.781C soc2@62.687C/62.75C soc0@64.218C/64.218C cv1@65.375C/65.375C gpu@68.343C/68.406C tj@70.781C/70.781C soc1@62.656C/62.781C cv2@60.531C/60.687C VDD_IN 17650mW/17090mW/17650mW VDD_CPU_GPU_CV 11975mW/11464mW/12015mW VDD_SOC 2475mW/2454mW/2475mW
08-10-2026 21:40:40 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.281C/66.281C cpu@70.687C/70.781C soc2@62.656C/62.75C soc0@64.125C/64.218C cv1@65.187C/65.375C gpu@68.312C/68.406C tj@70.687C/70.781C soc1@62.718C/62.781C cv2@60.718C/60.718C VDD_IN 17650mW/17100mW/17650mW VDD_CPU_GPU_CV 11975mW/11473mW/12015mW VDD_SOC 2475mW/2454mW/2475mW
08-10-2026 21:40:40 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.312C/66.312C cpu@70.718C/70.781C soc2@62.687C/62.75C soc0@64.187C/64.218C cv1@65.187C/65.375C gpu@68.406C/68.406C tj@70.718C/70.781C soc1@62.625C/62.781C cv2@60.625C/60.718C VDD_IN 17609mW/17109mW/17650mW VDD_CPU_GPU_CV 11975mW/11482mW/12015mW VDD_SOC 2475mW/2454mW/2475mW
08-10-2026 21:40:41 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.312C/66.312C cpu@70.625C/70.781C soc2@62.75C/62.75C soc0@64.187C/64.218C cv1@65.281C/65.375C gpu@68.187C/68.406C tj@70.812C/70.812C soc1@62.75C/62.781C cv2@60.687C/60.718C VDD_IN 17609mW/17117mW/17650mW VDD_CPU_GPU_CV 11934mW/11489mW/12015mW VDD_SOC 2475mW/2455mW/2475mW
08-10-2026 21:40:41 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.218C/66.312C cpu@70.687C/70.781C soc2@62.656C/62.75C soc0@64.187C/64.218C cv1@65.187C/65.375C gpu@68.406C/68.406C tj@70.687C/70.812C soc1@62.812C/62.812C cv2@60.687C/60.718C VDD_IN 17609mW/17125mW/17650mW VDD_CPU_GPU_CV 11934mW/11497mW/12015mW VDD_SOC 2475mW/2455mW/2475mW
08-10-2026 21:40:42 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.25C/66.312C cpu@70.593C/70.781C soc2@62.718C/62.75C soc0@64.375C/64.375C cv1@65.281C/65.375C gpu@68.343C/68.406C tj@70.593C/70.812C soc1@62.718C/62.812C cv2@60.718C/60.718C VDD_IN 17569mW/17133mW/17650mW VDD_CPU_GPU_CV 11934mW/11504mW/12015mW VDD_SOC 2475mW/2455mW/2475mW
08-10-2026 21:40:42 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.218C/66.312C cpu@70.687C/70.781C soc2@62.812C/62.812C soc0@64.343C/64.375C cv1@65.25C/65.375C gpu@68.406C/68.406C tj@70.687C/70.812C soc1@62.718C/62.812C cv2@60.625C/60.718C VDD_IN 17569mW/17140mW/17650mW VDD_CPU_GPU_CV 11894mW/11510mW/12015mW VDD_SOC 2475mW/2456mW/2475mW
08-10-2026 21:40:43 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.281C/66.312C cpu@70.781C/70.781C soc2@62.812C/62.812C soc0@64.187C/64.375C cv1@65.312C/65.375C gpu@68.218C/68.406C tj@70.781C/70.812C soc1@62.718C/62.812C cv2@60.687C/60.718C VDD_IN 17569mW/17146mW/17650mW VDD_CPU_GPU_CV 11934mW/11517mW/12015mW VDD_SOC 2475mW/2456mW/2475mW
08-10-2026 21:40:43 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.187C/66.312C cpu@70.718C/70.781C soc2@62.812C/62.812C soc0@64.25C/64.375C cv1@65.343C/65.375C gpu@68.312C/68.406C tj@70.718C/70.812C soc1@62.812C/62.812C cv2@60.781C/60.781C VDD_IN 17569mW/17153mW/17650mW VDD_CPU_GPU_CV 11894mW/11523mW/12015mW VDD_SOC 2475mW/2456mW/2475mW
08-10-2026 21:40:44 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.25C/66.312C cpu@70.718C/70.781C soc2@62.843C/62.843C soc0@64.281C/64.375C cv1@65.218C/65.375C gpu@68.312C/68.406C tj@70.75C/70.812C soc1@62.875C/62.875C cv2@60.687C/60.781C VDD_IN 17609mW/17160mW/17650mW VDD_CPU_GPU_CV 11975mW/11530mW/12015mW VDD_SOC 2475mW/2457mW/2475mW
08-10-2026 21:40:44 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.218C/66.312C cpu@70.656C/70.781C soc2@62.781C/62.843C soc0@64.406C/64.406C cv1@65.25C/65.375C gpu@68.312C/68.406C tj@70.656C/70.812C soc1@62.812C/62.875C cv2@60.687C/60.781C VDD_IN 17609mW/17167mW/17650mW VDD_CPU_GPU_CV 11975mW/11537mW/12015mW VDD_SOC 2475mW/2457mW/2475mW
08-10-2026 21:40:45 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.218C/66.312C cpu@70.812C/70.812C soc2@62.875C/62.875C soc0@64.343C/64.406C cv1@65.312C/65.375C gpu@68.281C/68.406C tj@70.812C/70.812C soc1@62.843C/62.875C cv2@60.656C/60.781C VDD_IN 17569mW/17173mW/17650mW VDD_CPU_GPU_CV 11934mW/11543mW/12015mW VDD_SOC 2475mW/2457mW/2475mW
08-10-2026 21:40:45 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.187C/66.312C cpu@70.718C/70.812C soc2@62.937C/62.937C soc0@64.281C/64.406C cv1@65.218C/65.375C gpu@68.312C/68.406C tj@70.906C/70.906C soc1@62.843C/62.875C cv2@60.812C/60.812C VDD_IN 17569mW/17179mW/17650mW VDD_CPU_GPU_CV 11894mW/11548mW/12015mW VDD_SOC 2475mW/2457mW/2475mW
08-10-2026 21:40:46 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.281C/66.312C cpu@70.781C/70.812C soc2@62.843C/62.937C soc0@64.343C/64.406C cv1@65.312C/65.375C gpu@68.343C/68.406C tj@70.781C/70.906C soc1@62.718C/62.875C cv2@60.875C/60.875C VDD_IN 17609mW/17185mW/17650mW VDD_CPU_GPU_CV 11934mW/11553mW/12015mW VDD_SOC 2475mW/2458mW/2475mW
08-10-2026 21:40:46 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.312C/66.312C cpu@70.75C/70.812C soc2@62.843C/62.937C soc0@64.187C/64.406C cv1@65.312C/65.375C gpu@68.312C/68.406C tj@70.75C/70.906C soc1@62.75C/62.875C cv2@60.812C/60.875C VDD_IN 17569mW/17190mW/17650mW VDD_CPU_GPU_CV 11934mW/11559mW/12015mW VDD_SOC 2475mW/2458mW/2475mW
08-10-2026 21:40:47 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.343C/66.343C cpu@70.718C/70.812C soc2@62.812C/62.937C soc0@64.375C/64.406C cv1@65.375C/65.375C gpu@68.343C/68.406C tj@70.718C/70.906C soc1@62.843C/62.875C cv2@60.781C/60.875C VDD_IN 17650mW/17197mW/17650mW VDD_CPU_GPU_CV 11975mW/11565mW/12015mW VDD_SOC 2475mW/2458mW/2475mW
08-10-2026 21:40:47 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.312C/66.343C cpu@70.687C/70.812C soc2@62.875C/62.937C soc0@64.343C/64.406C cv1@65.343C/65.375C gpu@68.312C/68.406C tj@70.75C/70.906C soc1@62.968C/62.968C cv2@60.812C/60.875C VDD_IN 17650mW/17203mW/17650mW VDD_CPU_GPU_CV 11975mW/11570mW/12015mW VDD_SOC 2475mW/2458mW/2475mW
08-10-2026 21:40:48 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.281C/66.343C cpu@70.812C/70.812C soc2@62.875C/62.937C soc0@64.5C/64.5C cv1@65.593C/65.593C gpu@68.375C/68.406C tj@70.812C/70.906C soc1@62.906C/62.968C cv2@60.687C/60.875C VDD_IN 17650mW/17209mW/17650mW VDD_CPU_GPU_CV 11975mW/11576mW/12015mW VDD_SOC 2475mW/2459mW/2475mW
08-10-2026 21:40:48 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.312C/66.343C cpu@70.937C/70.937C soc2@62.906C/62.937C soc0@64.468C/64.5C cv1@65.406C/65.593C gpu@68.312C/68.406C tj@70.937C/70.937C soc1@62.843C/62.968C cv2@60.843C/60.875C VDD_IN 17691mW/17216mW/17691mW VDD_CPU_GPU_CV 12015mW/11582mW/12015mW VDD_SOC 2475mW/2459mW/2475mW
08-10-2026 21:40:49 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.375C/66.375C cpu@70.843C/70.937C soc2@62.906C/62.937C soc0@64.343C/64.5C cv1@65.375C/65.593C gpu@68.562C/68.562C tj@70.843C/70.937C soc1@62.812C/62.968C cv2@60.843C/60.875C VDD_IN 17691mW/17222mW/17691mW VDD_CPU_GPU_CV 12015mW/11588mW/12015mW VDD_SOC 2475mW/2459mW/2475mW
08-10-2026 21:40:49 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.468C/66.468C cpu@70.843C/70.937C soc2@62.968C/62.968C soc0@64.406C/64.5C cv1@65.312C/65.593C gpu@68.375C/68.562C tj@70.843C/70.937C soc1@62.812C/62.968C cv2@60.875C/60.875C VDD_IN 17691mW/17228mW/17691mW VDD_CPU_GPU_CV 12015mW/11593mW/12015mW VDD_SOC 2475mW/2459mW/2475mW
08-10-2026 21:40:50 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.375C/66.468C cpu@70.781C/70.937C soc2@62.875C/62.968C soc0@64.5C/64.5C cv1@65.312C/65.593C gpu@68.625C/68.625C tj@70.781C/70.937C soc1@63.031C/63.031C cv2@60.875C/60.875C VDD_IN 17691mW/17234mW/17691mW VDD_CPU_GPU_CV 12015mW/11599mW/12015mW VDD_SOC 2475mW/2459mW/2475mW
08-10-2026 21:40:50 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.375C/66.468C cpu@70.781C/70.937C soc2@62.906C/62.968C soc0@64.562C/64.562C cv1@65.406C/65.593C gpu@68.375C/68.625C tj@70.781C/70.937C soc1@63.031C/63.031C cv2@60.812C/60.875C VDD_IN 17691mW/17240mW/17691mW VDD_CPU_GPU_CV 12015mW/11604mW/12015mW VDD_SOC 2475mW/2460mW/2475mW
08-10-2026 21:40:51 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.312C/66.468C cpu@71.031C/71.031C soc2@63.031C/63.031C soc0@64.437C/64.562C cv1@65.531C/65.593C gpu@68.656C/68.656C tj@71.031C/71.031C soc1@63.093C/63.093C cv2@60.843C/60.875C VDD_IN 17691mW/17246mW/17691mW VDD_CPU_GPU_CV 12015mW/11609mW/12015mW VDD_SOC 2475mW/2460mW/2475mW
08-10-2026 21:40:51 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.343C/66.468C cpu@70.906C/71.031C soc2@62.937C/63.031C soc0@64.5C/64.562C cv1@65.531C/65.593C gpu@68.562C/68.656C tj@70.906C/71.031C soc1@62.937C/63.093C cv2@60.937C/60.937C VDD_IN 17691mW/17251mW/17691mW VDD_CPU_GPU_CV 12015mW/11614mW/12015mW VDD_SOC 2475mW/2460mW/2475mW
08-10-2026 21:40:52 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.437C/66.468C cpu@70.937C/71.031C soc2@62.968C/63.031C soc0@64.468C/64.562C cv1@65.406C/65.593C gpu@68.593C/68.656C tj@70.937C/71.031C soc1@62.968C/63.093C cv2@60.875C/60.937C VDD_IN 17609mW/17256mW/17691mW VDD_CPU_GPU_CV 11975mW/11619mW/12015mW VDD_SOC 2475mW/2460mW/2475mW
08-10-2026 21:40:52 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.406C/66.468C cpu@70.875C/71.031C soc2@62.968C/63.031C soc0@64.468C/64.562C cv1@65.5C/65.593C gpu@68.406C/68.656C tj@70.875C/71.031C soc1@62.937C/63.093C cv2@60.937C/60.937C VDD_IN 17609mW/17260mW/17691mW VDD_CPU_GPU_CV 11975mW/11623mW/12015mW VDD_SOC 2475mW/2460mW/2475mW
08-10-2026 21:40:53 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.437C/66.468C cpu@70.812C/71.031C soc2@63C/63.031C soc0@64.437C/64.562C cv1@65.437C/65.593C gpu@68.718C/68.718C tj@70.875C/71.031C soc1@63.156C/63.156C cv2@60.875C/60.937C VDD_IN 17650mW/17265mW/17691mW VDD_CPU_GPU_CV 12015mW/11628mW/12015mW VDD_SOC 2475mW/2461mW/2475mW
08-10-2026 21:40:53 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.5C/66.5C cpu@70.843C/71.031C soc2@63C/63.031C soc0@64.5C/64.562C cv1@65.531C/65.593C gpu@68.531C/68.718C tj@70.843C/71.031C soc1@63.093C/63.156C cv2@60.906C/60.937C VDD_IN 17691mW/17270mW/17691mW VDD_CPU_GPU_CV 12015mW/11632mW/12015mW VDD_SOC 2475mW/2461mW/2475mW
08-10-2026 21:40:54 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.468C/66.5C cpu@71C/71.031C soc2@62.937C/63.031C soc0@64.593C/64.593C cv1@65.625C/65.625C gpu@68.625C/68.718C tj@71C/71.031C soc1@63.062C/63.156C cv2@60.875C/60.937C VDD_IN 17650mW/17274mW/17691mW VDD_CPU_GPU_CV 11975mW/11636mW/12015mW VDD_SOC 2475mW/2461mW/2475mW
08-10-2026 21:40:54 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.437C/66.5C cpu@71.125C/71.125C soc2@63.093C/63.093C soc0@64.5C/64.593C cv1@65.562C/65.625C gpu@68.562C/68.718C tj@71.125C/71.125C soc1@63.093C/63.156C cv2@60.937C/60.937C VDD_IN 17650mW/17279mW/17691mW VDD_CPU_GPU_CV 12015mW/11641mW/12015mW VDD_SOC 2475mW/2461mW/2475mW
08-10-2026 21:40:55 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.375C/66.5C cpu@71C/71.125C soc2@63.125C/63.125C soc0@64.593C/64.593C cv1@65.593C/65.625C gpu@68.656C/68.718C tj@71C/71.125C soc1@63.062C/63.156C cv2@61C/61C VDD_IN 17691mW/17283mW/17691mW VDD_CPU_GPU_CV 12015mW/11645mW/12015mW VDD_SOC 2475mW/2461mW/2475mW
08-10-2026 21:40:55 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.531C/66.531C cpu@71C/71.125C soc2@63.093C/63.125C soc0@64.5C/64.593C cv1@65.5C/65.625C gpu@68.593C/68.718C tj@71C/71.125C soc1@63.093C/63.156C cv2@61C/61C VDD_IN 17691mW/17288mW/17691mW VDD_CPU_GPU_CV 12015mW/11649mW/12015mW VDD_SOC 2475mW/2461mW/2475mW
